LABOUR_ID,DEALER_ORDER_ID,LABOUR_CODE,LABOUR_NAME,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
2012.0,3430.0,LR005,DC-DC Converter Replacement,9999999999,2024-06-14,9999999988,2024-07-03
2013.0,3728.0,LR003,Inverter Replacement,9999999999,2024-01-08,9999999988,2024-02-19
2014.0,3212.0,LR008,Thermal Management Service,9999999999,2024-03-11,9999999988,2024-07-08
2015.0,847.0,LR019,Windshield Replacement,9999999999,2024-03-22,9999999988,2024-04-11
2016.0,4214.0,LR014,AC Compressor Service,9999999999,2024-02-11,9999999988,2024-03-30
2017.0,572.0,LR007,Power Electronics Repair,9999999999,2024-02-26,9999999988,2024-07-02
2018.0,2671.0,LR016,Brake System Service,9999999999,2024-07-21,9999999988,2024-07-21
2019.0,3868.0,LR012,Gearbox Service,9999999999,2024-03-11,9999999988,2024-05-13
2020.0,2729.0,LR009,Regenerative Braking Adjustment,9999999999,2024-03-03,9999999988,2024-07-02
2021.0,3638.0,LR011,Drive Unit Maintenance,9999999999,2024-06-22,9999999988,2024-07-09
2022.0,1947.0,LR007,Power Electronics Repair,9999999999,2024-01-25,9999999988,2024-04-23
2023.0,481.0,LR002,Motor Repair,9999999999,2024-02-29,9999999988,2024-03-17
2024.0,95.0,LR012,Gearbox Service,9999999999,2024-01-11,9999999988,2024-05-26
2025.0,4480.0,LR020,Fuse Replacement,9999999999,2024-02-13,9999999988,2024-04-29
2026.0,3248.0,LR020,Fuse Replacement,9999999999,2024-02-06,9999999988,2024-03-22
2027.0,294.0,LR004,Charging Port Repair,9999999999,2024-02-18,9999999988,2024-02-21
2028.0,2988.0,LR019,Windshield Replacement,9999999999,2024-03-19,9999999988,2024-06-22
2029.0,505.0,LR015,Water Pump Replacement,9999999999,2024-03-15,9999999988,2024-04-05
2030.0,2308.0,LR002,Motor Repair,9999999999,2024-04-23,9999999988,2024-05-20
2031.0,2032.0,LR005,DC-DC Converter Replacement,9999999999,2024-02-29,9999999988,2024-06-25
2032.0,2471.0,LR009,Regenerative Braking Adjustment,9999999999,2024-02-17,9999999988,2024-05-08
2033.0,1019.0,LR007,Power Electronics Repair,9999999999,2024-03-08,9999999988,2024-03-11
2034.0,2154.0,LR011,Drive Unit Maintenance,9999999999,2024-01-11,9999999988,2024-04-15
2035.0,3068.0,LR007,Power Electronics Repair,9999999999,2024-03-31,9999999988,2024-05-02
2036.0,572.0,LR005,DC-DC Converter Replacement,9999999999,2024-05-16,9999999988,2024-06-25
2037.0,3474.0,LR019,Windshield Replacement,9999999999,2024-04-17,9999999988,2024-07-14
2038.0,1278.0,LR007,Power Electronics Repair,9999999999,2024-06-14,9999999988,2024-06-22
2039.0,811.0,LR004,Charging Port Repair,9999999999,2024-02-22,9999999988,2024-07-13
2040.0,2659.0,LR006,BMS Calibration,9999999999,2024-04-02,9999999988,2024-07-10
2041.0,4537.0,LR008,Thermal Management Service,9999999999,2024-06-21,9999999988,2024-06-29
2042.0,1199.0,LR006,BMS Calibration,9999999999,2024-05-29,9999999988,2024-06-10
2043.0,2897.0,LR001,Battery Replacement,9999999999,2024-03-20,9999999988,2024-04-10
2044.0,1959.0,LR005,DC-DC Converter Replacement,9999999999,2024-01-25,9999999988,2024-07-14
2045.0,3537.0,LR019,Windshield Replacement,9999999999,2024-03-20,9999999988,2024-06-09
2046.0,3888.0,LR004,Charging Port Repair,9999999999,2024-05-09,9999999988,2024-07-15
2047.0,4468.0,LR015,Water Pump Replacement,9999999999,2024-04-01,9999999988,2024-06-08
2048.0,4199.0,LR007,Power Electronics Repair,9999999999,2024-01-21,9999999988,2024-05-30
2049.0,1115.0,LR009,Regenerative Braking Adjustment,9999999999,2024-03-08,9999999988,2024-06-05
2050.0,1610.0,LR016,Brake System Service,9999999999,2024-05-12,9999999988,2024-05-28
2051.0,847.0,LR003,Inverter Replacement,9999999999,2024-02-19,9999999988,2024-05-01
2052.0,1023.0,LR020,Fuse Replacement,9999999999,2024-04-10,9999999988,2024-07-14
2053.0,832.0,LR016,Brake System Service,9999999999,2024-05-13,9999999988,2024-06-01
2054.0,1341.0,LR002,Motor Repair,9999999999,2024-06-30,9999999988,2024-07-17
2055.0,18.0,LR014,AC Compressor Service,9999999999,2024-04-21,9999999988,2024-06-13
2056.0,1046.0,LR004,Charging Port Repair,9999999999,2024-01-28,9999999988,2024-05-24
2057.0,4026.0,LR003,Inverter Replacement,9999999999,2024-03-23,9999999988,2024-05-15
2058.0,4996.0,LR011,Drive Unit Maintenance,9999999999,2024-02-29,9999999988,2024-04-28
2059.0,2824.0,LR009,Regenerative Braking Adjustment,9999999999,2024-05-28,9999999988,2024-07-15
2060.0,4691.0,LR003,Inverter Replacement,9999999999,2024-05-21,9999999988,2024-07-16
2061.0,3268.0,LR008,Thermal Management Service,9999999999,2024-02-25,9999999988,2024-05-09
2062.0,3159.0,LR018,Headlight Alignment,9999999999,2024-04-08,9999999988,2024-04-22
2063.0,3793.0,LR013,Heat Pump Repair,9999999999,2024-06-10,9999999988,2024-07-16
2064.0,3554.0,LR018,Headlight Alignment,9999999999,2024-04-08,9999999988,2024-05-15
2065.0,1563.0,LR016,Brake System Service,9999999999,2024-04-03,9999999988,2024-06-13
2066.0,1241.0,LR016,Brake System Service,9999999999,2024-04-28,9999999988,2024-06-23
2067.0,3146.0,LR016,Brake System Service,9999999999,2024-04-10,9999999988,2024-04-14
2068.0,4221.0,LR019,Windshield Replacement,9999999999,2024-04-04,9999999988,2024-05-29
2069.0,1618.0,LR008,Thermal Management Service,9999999999,2024-05-27,9999999988,2024-06-20
2070.0,313.0,LR015,Water Pump Replacement,9999999999,2024-05-26,9999999988,2024-07-16
2071.0,2524.0,LR007,Power Electronics Repair,9999999999,2024-05-20,9999999988,2024-06-12
2072.0,1734.0,LR004,Charging Port Repair,9999999999,2024-05-05,9999999988,2024-05-28
2073.0,2111.0,LR018,Headlight Alignment,9999999999,2024-05-21,9999999988,2024-06-18
2074.0,4329.0,LR017,Suspension Repair,9999999999,2024-06-16,9999999988,2024-07-10
2075.0,1212.0,LR002,Motor Repair,9999999999,2024-06-19,9999999988,2024-06-22
2076.0,4239.0,LR010,Onboard Charger Repair,9999999999,2024-02-21,9999999988,2024-04-29
2077.0,3450.0,LR017,Suspension Repair,9999999999,2024-03-28,9999999988,2024-04-30
2078.0,4004.0,LR014,AC Compressor Service,9999999999,2024-03-22,9999999988,2024-05-18
2079.0,894.0,LR007,Power Electronics Repair,9999999999,2024-05-04,9999999988,2024-05-16
2080.0,1731.0,LR020,Fuse Replacement,9999999999,2024-04-25,9999999988,2024-05-13
2081.0,2453.0,LR006,BMS Calibration,9999999999,2024-04-10,9999999988,2024-05-12
2082.0,377.0,LR017,Suspension Repair,9999999999,2024-02-09,9999999988,2024-05-29
2083.0,2442.0,LR003,Inverter Replacement,9999999999,2024-01-23,9999999988,2024-06-14
2084.0,1352.0,LR019,Windshield Replacement,9999999999,2024-01-06,9999999988,2024-07-21
2085.0,2107.0,LR006,BMS Calibration,9999999999,2024-06-11,9999999988,2024-07-17
2086.0,1698.0,LR009,Regenerative Braking Adjustment,9999999999,2024-05-23,9999999988,2024-05-31
2087.0,799.0,LR012,Gearbox Service,9999999999,2024-01-31,9999999988,2024-05-31
2088.0,4941.0,LR007,Power Electronics Repair,9999999999,2024-01-16,9999999988,2024-03-05
2089.0,4684.0,LR001,Battery Replacement,9999999999,2024-06-21,9999999988,2024-07-11
2090.0,999.0,LR017,Suspension Repair,9999999999,2024-06-20,9999999988,2024-07-20
2091.0,287.0,LR014,AC Compressor Service,9999999999,2024-05-18,9999999988,2024-06-14
2092.0,1891.0,LR003,Inverter Replacement,9999999999,2024-03-12,9999999988,2024-04-10
2093.0,2535.0,LR004,Charging Port Repair,9999999999,2024-01-20,9999999988,2024-01-31
2094.0,3248.0,LR006,BMS Calibration,9999999999,2024-01-07,9999999988,2024-07-12
2095.0,360.0,LR006,BMS Calibration,9999999999,2024-05-19,9999999988,2024-07-20
2096.0,595.0,LR019,Windshield Replacement,9999999999,2024-01-15,9999999988,2024-05-26
2097.0,848.0,LR006,BMS Calibration,9999999999,2024-03-11,9999999988,2024-05-16
2098.0,1328.0,LR014,AC Compressor Service,9999999999,2024-01-03,9999999988,2024-02-22
2099.0,3616.0,LR010,Onboard Charger Repair,9999999999,2024-04-18,9999999988,2024-05-17
2100.0,1629.0,LR019,Windshield Replacement,9999999999,2024-03-06,9999999988,2024-07-13
2101.0,1075.0,LR006,BMS Calibration,9999999999,2024-01-21,9999999988,2024-03-13
2102.0,4713.0,LR013,Heat Pump Repair,9999999999,2024-02-27,9999999988,2024-06-18
2103.0,135.0,LR009,Regenerative Braking Adjustment,9999999999,2024-05-04,9999999988,2024-05-09
2104.0,4151.0,LR014,AC Compressor Service,9999999999,2024-06-16,9999999988,2024-07-05
2105.0,3021.0,LR016,Brake System Service,9999999999,2024-01-10,9999999988,2024-07-16
2106.0,4610.0,LR017,Suspension Repair,9999999999,2024-01-11,9999999988,2024-06-03
2107.0,4776.0,LR017,Suspension Repair,9999999999,2024-04-29,9999999988,2024-06-21
2108.0,3747.0,LR005,DC-DC Converter Replacement,9999999999,2024-01-26,9999999988,2024-03-06
2109.0,335.0,LR016,Brake System Service,9999999999,2024-02-10,9999999988,2024-02-19
2110.0,2657.0,LR001,Battery Replacement,9999999999,2024-06-01,9999999988,2024-06-11
2111.0,2737.0,LR011,Drive Unit Maintenance,9999999999,2024-01-13,9999999988,2024-01-17
2112.0,1261.0,LR012,Gearbox Service,9999999999,2024-01-09,9999999988,2024-05-08
2113.0,2646.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-29,9999999988,2024-07-12
2114.0,2840.0,LR010,Onboard Charger Repair,9999999999,2024-05-22,9999999988,2024-05-23
2115.0,298.0,LR015,Water Pump Replacement,9999999999,2024-02-03,9999999988,2024-06-18
2116.0,4511.0,LR012,Gearbox Service,9999999999,2024-01-20,9999999988,2024-06-27
2117.0,4750.0,LR020,Fuse Replacement,9999999999,2024-03-31,9999999988,2024-05-16
2118.0,4157.0,LR002,Motor Repair,9999999999,2024-06-22,9999999988,2024-07-09
2119.0,2847.0,LR016,Brake System Service,9999999999,2024-03-15,9999999988,2024-04-09
2120.0,776.0,LR009,Regenerative Braking Adjustment,9999999999,2024-02-06,9999999988,2024-06-10
2121.0,2876.0,LR017,Suspension Repair,9999999999,2024-06-25,9999999988,2024-07-15
2122.0,3093.0,LR011,Drive Unit Maintenance,9999999999,2024-04-21,9999999988,2024-04-28
2123.0,4665.0,LR004,Charging Port Repair,9999999999,2024-07-16,9999999988,2024-07-18
2124.0,2784.0,LR014,AC Compressor Service,9999999999,2024-06-19,9999999988,2024-07-13
2125.0,4279.0,LR011,Drive Unit Maintenance,9999999999,2024-02-05,9999999988,2024-06-28
2126.0,2540.0,LR017,Suspension Repair,9999999999,2024-03-06,9999999988,2024-05-11
2127.0,371.0,LR015,Water Pump Replacement,9999999999,2024-03-31,9999999988,2024-05-11
2128.0,419.0,LR002,Motor Repair,9999999999,2024-03-31,9999999988,2024-04-26
2129.0,3663.0,LR015,Water Pump Replacement,9999999999,2024-03-01,9999999988,2024-03-10
2130.0,2092.0,LR014,AC Compressor Service,9999999999,2024-01-19,9999999988,2024-07-18
2131.0,3666.0,LR004,Charging Port Repair,9999999999,2024-01-15,9999999988,2024-02-15
2132.0,4862.0,LR012,Gearbox Service,9999999999,2024-06-20,9999999988,2024-07-09
2133.0,953.0,LR011,Drive Unit Maintenance,9999999999,2024-03-09,9999999988,2024-03-29
2134.0,4902.0,LR015,Water Pump Replacement,9999999999,2024-05-19,9999999988,2024-06-09
2135.0,3339.0,LR003,Inverter Replacement,9999999999,2024-06-26,9999999988,2024-07-21
2136.0,4601.0,LR012,Gearbox Service,9999999999,2024-06-27,9999999988,2024-07-09
2137.0,4912.0,LR020,Fuse Replacement,9999999999,2024-02-23,9999999988,2024-03-04
2138.0,1766.0,LR004,Charging Port Repair,9999999999,2024-03-30,9999999988,2024-06-13
2139.0,1677.0,LR015,Water Pump Replacement,9999999999,2024-01-21,9999999988,2024-05-11
2140.0,1254.0,LR009,Regenerative Braking Adjustment,9999999999,2024-03-10,9999999988,2024-07-10
2141.0,4333.0,LR003,Inverter Replacement,9999999999,2024-06-13,9999999988,2024-06-21
2142.0,2519.0,LR001,Battery Replacement,9999999999,2024-05-02,9999999988,2024-07-07
2143.0,3200.0,LR020,Fuse Replacement,9999999999,2024-02-22,9999999988,2024-05-20
2144.0,1148.0,LR001,Battery Replacement,9999999999,2024-01-01,9999999988,2024-06-01
2145.0,1569.0,LR012,Gearbox Service,9999999999,2024-05-15,9999999988,2024-07-21
2146.0,3846.0,LR006,BMS Calibration,9999999999,2024-01-06,9999999988,2024-03-12
2147.0,4238.0,LR018,Headlight Alignment,9999999999,2024-05-18,9999999988,2024-05-31
2148.0,3584.0,LR010,Onboard Charger Repair,9999999999,2024-03-16,9999999988,2024-05-01
2149.0,3622.0,LR009,Regenerative Braking Adjustment,9999999999,2024-04-28,9999999988,2024-05-14
2150.0,3127.0,LR020,Fuse Replacement,9999999999,2024-02-01,9999999988,2024-06-14
2151.0,3276.0,LR002,Motor Repair,9999999999,2024-03-30,9999999988,2024-04-11
2152.0,4425.0,LR011,Drive Unit Maintenance,9999999999,2024-02-18,9999999988,2024-06-10
2153.0,91.0,LR010,Onboard Charger Repair,9999999999,2024-01-29,9999999988,2024-04-05
2154.0,1361.0,LR006,BMS Calibration,9999999999,2024-05-19,9999999988,2024-07-09
2155.0,1399.0,LR012,Gearbox Service,9999999999,2024-02-24,9999999988,2024-06-14
2156.0,534.0,LR004,Charging Port Repair,9999999999,2024-05-05,9999999988,2024-05-22
2157.0,1859.0,LR004,Charging Port Repair,9999999999,2024-03-23,9999999988,2024-05-28
2158.0,1617.0,LR015,Water Pump Replacement,9999999999,2024-02-18,9999999988,2024-06-02
2159.0,3625.0,LR009,Regenerative Braking Adjustment,9999999999,2024-01-12,9999999988,2024-05-29
2160.0,439.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-19,9999999988,2024-07-19
2161.0,2115.0,LR013,Heat Pump Repair,9999999999,2024-02-24,9999999988,2024-02-28
2162.0,3429.0,LR010,Onboard Charger Repair,9999999999,2024-03-31,9999999988,2024-06-05
2163.0,154.0,LR001,Battery Replacement,9999999999,2024-05-03,9999999988,2024-05-20
2164.0,4925.0,LR003,Inverter Replacement,9999999999,2024-05-07,9999999988,2024-05-25
2165.0,1122.0,LR015,Water Pump Replacement,9999999999,2024-03-12,9999999988,2024-05-13
2166.0,4189.0,LR005,DC-DC Converter Replacement,9999999999,2024-02-19,9999999988,2024-04-23
2167.0,7.0,LR008,Thermal Management Service,9999999999,2024-06-03,9999999988,2024-06-24
2168.0,1677.0,LR006,BMS Calibration,9999999999,2024-01-30,9999999988,2024-06-01
2169.0,2970.0,LR012,Gearbox Service,9999999999,2024-06-08,9999999988,2024-06-15
2170.0,2626.0,LR005,DC-DC Converter Replacement,9999999999,2024-06-24,9999999988,2024-07-08
2171.0,2334.0,LR007,Power Electronics Repair,9999999999,2024-07-14,9999999988,2024-07-18
2172.0,3727.0,LR014,AC Compressor Service,9999999999,2024-03-20,9999999988,2024-07-20
2173.0,3495.0,LR015,Water Pump Replacement,9999999999,2024-07-03,9999999988,2024-07-14
2174.0,4407.0,LR008,Thermal Management Service,9999999999,2024-06-10,9999999988,2024-06-20
2175.0,3446.0,LR010,Onboard Charger Repair,9999999999,2024-02-15,9999999988,2024-04-26
2176.0,2964.0,LR010,Onboard Charger Repair,9999999999,2024-02-26,9999999988,2024-04-10
2177.0,2246.0,LR005,DC-DC Converter Replacement,9999999999,2024-04-04,9999999988,2024-05-10
2178.0,1767.0,LR003,Inverter Replacement,9999999999,2024-01-26,9999999988,2024-06-03
2179.0,3502.0,LR005,DC-DC Converter Replacement,9999999999,2024-04-09,9999999988,2024-06-27
2180.0,3546.0,LR009,Regenerative Braking Adjustment,9999999999,2024-04-08,9999999988,2024-04-09
2181.0,4439.0,LR019,Windshield Replacement,9999999999,2024-03-11,9999999988,2024-07-13
2182.0,1159.0,LR003,Inverter Replacement,9999999999,2024-02-05,9999999988,2024-03-25
2183.0,1412.0,LR010,Onboard Charger Repair,9999999999,2024-05-03,9999999988,2024-05-25
2184.0,3538.0,LR014,AC Compressor Service,9999999999,2024-06-18,9999999988,2024-07-09
2185.0,2978.0,LR017,Suspension Repair,9999999999,2024-04-29,9999999988,2024-05-10
2186.0,3694.0,LR019,Windshield Replacement,9999999999,2024-04-08,9999999988,2024-06-17
2187.0,1117.0,LR007,Power Electronics Repair,9999999999,2024-05-21,9999999988,2024-05-31
2188.0,378.0,LR001,Battery Replacement,9999999999,2024-05-17,9999999988,2024-07-04
2189.0,1615.0,LR003,Inverter Replacement,9999999999,2024-07-10,9999999988,2024-07-15
2190.0,1519.0,LR011,Drive Unit Maintenance,9999999999,2024-04-18,9999999988,2024-04-26
2191.0,4779.0,LR019,Windshield Replacement,9999999999,2024-01-30,9999999988,2024-05-26
2192.0,938.0,LR003,Inverter Replacement,9999999999,2024-01-09,9999999988,2024-06-20
2193.0,3475.0,LR010,Onboard Charger Repair,9999999999,2024-02-27,9999999988,2024-05-25
2194.0,720.0,LR016,Brake System Service,9999999999,2024-01-28,9999999988,2024-05-01
2195.0,4431.0,LR002,Motor Repair,9999999999,2024-06-18,9999999988,2024-07-04
2196.0,3674.0,LR012,Gearbox Service,9999999999,2024-05-02,9999999988,2024-05-10
2197.0,4927.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-14,9999999988,2024-07-21
2198.0,845.0,LR013,Heat Pump Repair,9999999999,2024-05-25,9999999988,2024-06-24
2199.0,1752.0,LR015,Water Pump Replacement,9999999999,2024-03-09,9999999988,2024-07-21
2200.0,4763.0,LR016,Brake System Service,9999999999,2024-02-01,9999999988,2024-02-25
2201.0,2947.0,LR002,Motor Repair,9999999999,2024-02-02,9999999988,2024-07-04
2202.0,224.0,LR013,Heat Pump Repair,9999999999,2024-04-19,9999999988,2024-04-19
2203.0,2562.0,LR011,Drive Unit Maintenance,9999999999,2024-06-15,9999999988,2024-06-17
2204.0,4878.0,LR017,Suspension Repair,9999999999,2024-05-13,9999999988,2024-06-14
2205.0,683.0,LR012,Gearbox Service,9999999999,2024-05-02,9999999988,2024-06-13
2206.0,4399.0,LR013,Heat Pump Repair,9999999999,2024-06-28,9999999988,2024-06-29
2207.0,2843.0,LR019,Windshield Replacement,9999999999,2024-02-24,9999999988,2024-07-18
2208.0,4124.0,LR009,Regenerative Braking Adjustment,9999999999,2024-03-01,9999999988,2024-03-25
2209.0,3583.0,LR019,Windshield Replacement,9999999999,2024-06-19,9999999988,2024-06-23
2210.0,522.0,LR016,Brake System Service,9999999999,2024-05-19,9999999988,2024-05-23
2211.0,2642.0,LR004,Charging Port Repair,9999999999,2024-02-18,9999999988,2024-07-14
2212.0,2298.0,LR002,Motor Repair,9999999999,2024-04-09,9999999988,2024-05-18
2213.0,191.0,LR013,Heat Pump Repair,9999999999,2024-05-12,9999999988,2024-06-15
2214.0,1111.0,LR019,Windshield Replacement,9999999999,2024-04-09,9999999988,2024-06-26
2215.0,4360.0,LR018,Headlight Alignment,9999999999,2024-01-15,9999999988,2024-03-31
2216.0,1489.0,LR014,AC Compressor Service,9999999999,2024-01-21,9999999988,2024-02-25
2217.0,3775.0,LR020,Fuse Replacement,9999999999,2024-01-11,9999999988,2024-04-04
2218.0,2988.0,LR002,Motor Repair,9999999999,2024-05-22,9999999988,2024-06-05
2219.0,3627.0,LR005,DC-DC Converter Replacement,9999999999,2024-03-28,9999999988,2024-07-01
2220.0,2829.0,LR014,AC Compressor Service,9999999999,2024-04-01,9999999988,2024-07-16
2221.0,168.0,LR004,Charging Port Repair,9999999999,2024-07-03,9999999988,2024-07-09
2222.0,2488.0,LR015,Water Pump Replacement,9999999999,2024-06-22,9999999988,2024-06-30
2223.0,2946.0,LR008,Thermal Management Service,9999999999,2024-03-03,9999999988,2024-03-05
2224.0,1104.0,LR009,Regenerative Braking Adjustment,9999999999,2024-03-25,9999999988,2024-07-19
2225.0,4136.0,LR017,Suspension Repair,9999999999,2024-04-08,9999999988,2024-06-23
2226.0,1351.0,LR006,BMS Calibration,9999999999,2024-03-24,9999999988,2024-06-06
2227.0,3417.0,LR001,Battery Replacement,9999999999,2024-05-27,9999999988,2024-06-11
2228.0,2935.0,LR008,Thermal Management Service,9999999999,2024-03-18,9999999988,2024-06-24
2229.0,1006.0,LR008,Thermal Management Service,9999999999,2024-03-19,9999999988,2024-07-03
2230.0,453.0,LR010,Onboard Charger Repair,9999999999,2024-03-09,9999999988,2024-06-06
2231.0,3845.0,LR014,AC Compressor Service,9999999999,2024-03-16,9999999988,2024-04-07
2232.0,3604.0,LR005,DC-DC Converter Replacement,9999999999,2024-05-29,9999999988,2024-06-03
2233.0,1238.0,LR009,Regenerative Braking Adjustment,9999999999,2024-01-11,9999999988,2024-06-13
2234.0,3121.0,LR012,Gearbox Service,9999999999,2024-05-13,9999999988,2024-06-30
2235.0,2384.0,LR017,Suspension Repair,9999999999,2024-04-08,9999999988,2024-04-28
2236.0,1242.0,LR012,Gearbox Service,9999999999,2024-03-26,9999999988,2024-05-01
2237.0,666.0,LR003,Inverter Replacement,9999999999,2024-01-31,9999999988,2024-05-10
2238.0,271.0,LR013,Heat Pump Repair,9999999999,2024-01-21,9999999988,2024-07-03
2239.0,4892.0,LR002,Motor Repair,9999999999,2024-01-18,9999999988,2024-02-03
2240.0,3363.0,LR003,Inverter Replacement,9999999999,2024-01-12,9999999988,2024-06-10
2241.0,2445.0,LR016,Brake System Service,9999999999,2024-01-23,9999999988,2024-04-15
2242.0,4824.0,LR006,BMS Calibration,9999999999,2024-06-12,9999999988,2024-06-26
2243.0,2307.0,LR003,Inverter Replacement,9999999999,2024-01-28,9999999988,2024-03-23
2244.0,155.0,LR008,Thermal Management Service,9999999999,2024-04-19,9999999988,2024-05-05
2245.0,4590.0,LR016,Brake System Service,9999999999,2024-04-21,9999999988,2024-06-09
2246.0,4737.0,LR002,Motor Repair,9999999999,2024-05-31,9999999988,2024-07-17
2247.0,4160.0,LR012,Gearbox Service,9999999999,2024-05-13,9999999988,2024-06-14
2248.0,1959.0,LR006,BMS Calibration,9999999999,2024-05-18,9999999988,2024-06-07
2249.0,3279.0,LR013,Heat Pump Repair,9999999999,2024-05-22,9999999988,2024-07-08
2250.0,2161.0,LR020,Fuse Replacement,9999999999,2024-04-19,9999999988,2024-06-06
2251.0,4413.0,LR009,Regenerative Braking Adjustment,9999999999,2024-04-04,9999999988,2024-04-22
2252.0,1841.0,LR013,Heat Pump Repair,9999999999,2024-01-14,9999999988,2024-03-07
2253.0,1908.0,LR016,Brake System Service,9999999999,2024-04-25,9999999988,2024-04-29
2254.0,4966.0,LR001,Battery Replacement,9999999999,2024-05-26,9999999988,2024-06-16
2255.0,225.0,LR006,BMS Calibration,9999999999,2024-02-10,9999999988,2024-05-22
2256.0,2930.0,LR002,Motor Repair,9999999999,2024-04-11,9999999988,2024-05-01
2257.0,4630.0,LR011,Drive Unit Maintenance,9999999999,2024-04-22,9999999988,2024-06-20
2258.0,4581.0,LR014,AC Compressor Service,9999999999,2024-03-31,9999999988,2024-07-10
2259.0,268.0,LR015,Water Pump Replacement,9999999999,2024-01-06,9999999988,2024-04-30
2260.0,1514.0,LR020,Fuse Replacement,9999999999,2024-04-07,9999999988,2024-05-01
2261.0,789.0,LR003,Inverter Replacement,9999999999,2024-03-30,9999999988,2024-04-26
2262.0,3909.0,LR013,Heat Pump Repair,9999999999,2024-03-25,9999999988,2024-05-24
2263.0,4244.0,LR014,AC Compressor Service,9999999999,2024-01-23,9999999988,2024-04-17
2264.0,389.0,LR003,Inverter Replacement,9999999999,2024-04-15,9999999988,2024-05-30
2265.0,4674.0,LR020,Fuse Replacement,9999999999,2024-06-30,9999999988,2024-07-13
2266.0,1909.0,LR002,Motor Repair,9999999999,2024-04-06,9999999988,2024-06-30
2267.0,4321.0,LR003,Inverter Replacement,9999999999,2024-04-15,9999999988,2024-06-24
2268.0,2868.0,LR006,BMS Calibration,9999999999,2024-05-30,9999999988,2024-06-10
2269.0,2814.0,LR002,Motor Repair,9999999999,2024-02-22,9999999988,2024-07-07
2270.0,3586.0,LR005,DC-DC Converter Replacement,9999999999,2024-03-25,9999999988,2024-04-01
2271.0,2733.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-24,9999999988,2024-07-13
2272.0,3886.0,LR005,DC-DC Converter Replacement,9999999999,2024-06-20,9999999988,2024-07-15
2273.0,3554.0,LR008,Thermal Management Service,9999999999,2024-04-09,9999999988,2024-04-16
2274.0,889.0,LR012,Gearbox Service,9999999999,2024-01-11,9999999988,2024-05-30
2275.0,1595.0,LR012,Gearbox Service,9999999999,2024-03-26,9999999988,2024-05-15
2276.0,4893.0,LR014,AC Compressor Service,9999999999,2024-03-15,9999999988,2024-04-10
2277.0,1520.0,LR020,Fuse Replacement,9999999999,2024-04-24,9999999988,2024-06-18
2278.0,4983.0,LR006,BMS Calibration,9999999999,2024-05-26,9999999988,2024-06-20
2279.0,3063.0,LR001,Battery Replacement,9999999999,2024-05-29,9999999988,2024-07-03
2280.0,1698.0,LR007,Power Electronics Repair,9999999999,2024-06-16,9999999988,2024-07-07
2281.0,1298.0,LR002,Motor Repair,9999999999,2024-03-05,9999999988,2024-03-15
2282.0,4175.0,LR016,Brake System Service,9999999999,2024-01-13,9999999988,2024-03-04
2283.0,772.0,LR004,Charging Port Repair,9999999999,2024-06-17,9999999988,2024-07-04
2284.0,236.0,LR006,BMS Calibration,9999999999,2024-07-01,9999999988,2024-07-17
2285.0,839.0,LR016,Brake System Service,9999999999,2024-04-02,9999999988,2024-04-23
2286.0,4770.0,LR004,Charging Port Repair,9999999999,2024-03-26,9999999988,2024-04-30
2287.0,2272.0,LR011,Drive Unit Maintenance,9999999999,2024-01-24,9999999988,2024-07-07
2288.0,2312.0,LR010,Onboard Charger Repair,9999999999,2024-01-20,9999999988,2024-07-17
2289.0,4493.0,LR013,Heat Pump Repair,9999999999,2024-06-25,9999999988,2024-07-09
2290.0,2900.0,LR020,Fuse Replacement,9999999999,2024-04-22,9999999988,2024-07-08
2291.0,3720.0,LR015,Water Pump Replacement,9999999999,2024-04-28,9999999988,2024-07-18
2292.0,941.0,LR002,Motor Repair,9999999999,2024-02-14,9999999988,2024-05-03
2293.0,4355.0,LR002,Motor Repair,9999999999,2024-02-12,9999999988,2024-04-26
2294.0,4433.0,LR013,Heat Pump Repair,9999999999,2024-04-22,9999999988,2024-07-08
2295.0,1604.0,LR013,Heat Pump Repair,9999999999,2024-04-13,9999999988,2024-04-14
2296.0,3913.0,LR014,AC Compressor Service,9999999999,2024-07-15,9999999988,2024-07-19
2297.0,2062.0,LR018,Headlight Alignment,9999999999,2024-06-30,9999999988,2024-07-02
2298.0,4625.0,LR020,Fuse Replacement,9999999999,2024-03-29,9999999988,2024-05-29
2299.0,4215.0,LR016,Brake System Service,9999999999,2024-05-03,9999999988,2024-07-03
2300.0,3551.0,LR008,Thermal Management Service,9999999999,2024-02-02,9999999988,2024-05-08
2301.0,3276.0,LR003,Inverter Replacement,9999999999,2024-07-12,9999999988,2024-07-16
2302.0,2801.0,LR002,Motor Repair,9999999999,2024-03-05,9999999988,2024-04-14
2303.0,3142.0,LR013,Heat Pump Repair,9999999999,2024-06-28,9999999988,2024-07-01
2304.0,4734.0,LR002,Motor Repair,9999999999,2024-04-04,9999999988,2024-05-23
2305.0,3409.0,LR014,AC Compressor Service,9999999999,2024-06-27,9999999988,2024-07-07
