SALE_PART_ID,DEALER_ORDER_ID,PART_CODE,PART_NAME,PART_QUANTITY,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
2659.0,248.0,BP017,Brake Pads,4.0,9999999999,2024-03-30,9999999988,2024-04-03
2660.0,2196.0,SC026,"Suspension Components (Shocks, Struts)",1.0,9999999999,2024-05-23,9999999988,2024-06-17
2661.0,3954.0,SC026,"Suspension Components (Shocks, Struts)",1.0,9999999999,2024-06-25,9999999988,2024-07-08
2662.0,3629.0,CA027,Control Arms,1.0,9999999999,2024-04-18,9999999988,2024-06-07
2663.0,2870.0,BP017,Brake Pads,3.0,9999999999,2024-05-08,9999999988,2024-06-13
2664.0,562.0,BF032,Brake Fluid,1.0,9999999999,2024-02-20,9999999988,2024-03-03
2665.0,795.0,WB025,Wiper Blades,1.0,9999999999,2024-06-20,9999999988,2024-07-16
2666.0,965.0,TI019,Tires,2.0,9999999999,2024-02-14,9999999988,2024-07-22
2667.0,2645.0,EWP016,Electric Water Pump,1.0,9999999999,2024-02-07,9999999988,2024-03-07
2668.0,2941.0,BD018,Brake Discs,2.0,9999999999,2024-03-04,9999999988,2024-05-08
2669.0,4958.0,TRE028,Tie Rod Ends,4.0,9999999999,2024-06-10,9999999988,2024-06-20
2670.0,3840.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-04-07,9999999988,2024-06-14
2671.0,375.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-05-17,9999999988,2024-06-10
2672.0,969.0,IN003,Inverter,1.0,9999999999,2024-07-16,9999999988,2024-07-16
2673.0,3654.0,DC005,DC-DC Converter,1.0,9999999999,2024-07-20,9999999988,2024-07-22
2674.0,3266.0,TMS008,Thermal Management System,1.0,9999999999,2024-01-25,9999999988,2024-05-31
2675.0,30.0,CA027,Control Arms,3.0,9999999999,2024-06-12,9999999988,2024-07-14
2676.0,2296.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-02-13,9999999988,2024-06-03
2677.0,3306.0,BD018,Brake Discs,1.0,9999999999,2024-06-12,9999999988,2024-07-04
2678.0,4406.0,EWP016,Electric Water Pump,1.0,9999999999,2024-01-29,9999999988,2024-06-22
2679.0,2121.0,WB025,Wiper Blades,4.0,9999999999,2024-02-08,9999999988,2024-06-27
2680.0,3563.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-06-25,9999999988,2024-07-02
2681.0,1563.0,TRE028,Tie Rod Ends,1.0,9999999999,2024-05-28,9999999988,2024-06-14
2682.0,272.0,EM002,Electric Motor,1.0,9999999999,2024-06-07,9999999988,2024-07-19
2683.0,742.0,TL024,Taillights,3.0,9999999999,2024-01-14,9999999988,2024-03-20
2684.0,1494.0,RG013,Reduction Gear,1.0,9999999999,2024-06-14,9999999988,2024-06-27
2685.0,4951.0,RG013,Reduction Gear,1.0,9999999999,2024-04-19,9999999988,2024-05-02
2686.0,338.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-02-02,9999999988,2024-06-04
2687.0,515.0,WB025,Wiper Blades,4.0,9999999999,2024-06-21,9999999988,2024-07-17
2688.0,2726.0,WB025,Wiper Blades,1.0,9999999999,2024-05-01,9999999988,2024-07-17
2689.0,1545.0,IN003,Inverter,1.0,9999999999,2024-03-14,9999999988,2024-06-30
2690.0,2965.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-01-18,9999999988,2024-06-27
2691.0,4140.0,EWP016,Electric Water Pump,1.0,9999999999,2024-03-26,9999999988,2024-06-20
2692.0,1464.0,SC026,"Suspension Components (Shocks, Struts)",1.0,9999999999,2024-07-15,9999999988,2024-07-19
2693.0,1692.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-02-22,9999999988,2024-06-08
2694.0,1497.0,PSF033,Power Steering Fluid (if applicable),4.0,9999999999,2024-01-14,9999999988,2024-06-01
2695.0,2647.0,TL024,Taillights,1.0,9999999999,2024-03-17,9999999988,2024-05-11
2696.0,3912.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-03-21,9999999988,2024-05-11
2697.0,200.0,EWP016,Electric Water Pump,1.0,9999999999,2024-01-22,9999999988,2024-04-30
2698.0,4167.0,DC005,DC-DC Converter,1.0,9999999999,2024-05-22,9999999988,2024-06-18
2699.0,1709.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-05-29,9999999988,2024-06-10
2700.0,2280.0,CVJ029,CV Joints,4.0,9999999999,2024-01-15,9999999988,2024-02-21
2701.0,3063.0,BF032,Brake Fluid,3.0,9999999999,2024-04-26,9999999988,2024-07-15
2702.0,1677.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-03-21,9999999988,2024-06-16
2703.0,2243.0,HP014,Heat Pump,1.0,9999999999,2024-04-24,9999999988,2024-04-24
2704.0,2224.0,SC026,"Suspension Components (Shocks, Struts)",3.0,9999999999,2024-01-17,9999999988,2024-04-09
2705.0,2441.0,TMS008,Thermal Management System,1.0,9999999999,2024-06-18,9999999988,2024-07-14
2706.0,3183.0,CA027,Control Arms,4.0,9999999999,2024-01-05,9999999988,2024-03-09
2707.0,1980.0,WB025,Wiper Blades,2.0,9999999999,2024-02-10,9999999988,2024-04-21
2708.0,2337.0,TI019,Tires,4.0,9999999999,2024-06-11,9999999988,2024-06-22
2709.0,1773.0,CAF034,Cabin Air Filter,4.0,9999999999,2024-04-14,9999999988,2024-06-30
2710.0,182.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-07-13,9999999988,2024-07-17
2711.0,3947.0,BD018,Brake Discs,4.0,9999999999,2024-03-01,9999999988,2024-07-19
2712.0,4114.0,DC005,DC-DC Converter,1.0,9999999999,2024-02-05,9999999988,2024-04-08
2713.0,2078.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-03-24,9999999988,2024-04-01
2714.0,1056.0,CL031,Coolant (for thermal management),1.0,9999999999,2024-06-01,9999999988,2024-07-07
2715.0,3237.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-04-18,9999999988,2024-05-19
2716.0,1956.0,CVJ029,CV Joints,1.0,9999999999,2024-03-16,9999999988,2024-06-21
2717.0,3986.0,CAF034,Cabin Air Filter,4.0,9999999999,2024-04-01,9999999988,2024-07-20
2718.0,4712.0,SC026,"Suspension Components (Shocks, Struts)",2.0,9999999999,2024-01-15,9999999988,2024-06-14
2719.0,1285.0,WB025,Wiper Blades,4.0,9999999999,2024-07-09,9999999988,2024-07-14
2720.0,295.0,EWP016,Electric Water Pump,1.0,9999999999,2024-03-20,9999999988,2024-05-13
2721.0,1885.0,IN003,Inverter,1.0,9999999999,2024-03-03,9999999988,2024-04-07
2722.0,1364.0,CA027,Control Arms,2.0,9999999999,2024-06-24,9999999988,2024-07-05
2723.0,1801.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-01-17,9999999988,2024-02-01
2724.0,2539.0,CP004,Charging Port,1.0,9999999999,2024-03-30,9999999988,2024-06-14
2725.0,4150.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-06-03,9999999988,2024-07-14
2726.0,1821.0,TI019,Tires,3.0,9999999999,2024-01-11,9999999988,2024-02-08
2727.0,1164.0,WB020,Wheel Bearings,1.0,9999999999,2024-04-21,9999999988,2024-06-28
2728.0,1933.0,SC026,"Suspension Components (Shocks, Struts)",4.0,9999999999,2024-04-29,9999999988,2024-07-01
2729.0,1713.0,TI019,Tires,1.0,9999999999,2024-01-18,9999999988,2024-05-07
2730.0,1655.0,BP017,Brake Pads,1.0,9999999999,2024-03-20,9999999988,2024-05-16
2731.0,4030.0,WB025,Wiper Blades,3.0,9999999999,2024-07-07,9999999988,2024-07-16
2732.0,4865.0,TMS008,Thermal Management System,1.0,9999999999,2024-02-13,9999999988,2024-06-11
2733.0,3996.0,CAF034,Cabin Air Filter,1.0,9999999999,2024-05-15,9999999988,2024-05-23
2734.0,1346.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-06-26,9999999988,2024-07-13
2735.0,643.0,HL023,Headlights,2.0,9999999999,2024-03-27,9999999988,2024-07-17
2736.0,1758.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-01-18,9999999988,2024-06-20
2737.0,4939.0,CL031,Coolant (for thermal management),1.0,9999999999,2024-02-09,9999999988,2024-04-18
2738.0,1001.0,TI019,Tires,3.0,9999999999,2024-06-28,9999999988,2024-07-07
2739.0,697.0,WB025,Wiper Blades,2.0,9999999999,2024-04-30,9999999988,2024-05-28
2740.0,3818.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-02-08,9999999988,2024-07-06
2741.0,3445.0,TI019,Tires,2.0,9999999999,2024-01-02,9999999988,2024-01-28
2742.0,1536.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-06-17,9999999988,2024-06-26
2743.0,1705.0,WS021,Windshield,1.0,9999999999,2024-07-11,9999999988,2024-07-13
2744.0,4595.0,BP017,Brake Pads,1.0,9999999999,2024-07-08,9999999988,2024-07-21
2745.0,227.0,BP017,Brake Pads,2.0,9999999999,2024-06-06,9999999988,2024-07-01
2746.0,2159.0,HP014,Heat Pump,1.0,9999999999,2024-07-02,9999999988,2024-07-05
2747.0,273.0,TL024,Taillights,3.0,9999999999,2024-02-29,9999999988,2024-02-29
2748.0,4517.0,WB025,Wiper Blades,3.0,9999999999,2024-07-22,9999999988,2024-07-22
2749.0,4852.0,TI019,Tires,4.0,9999999999,2024-01-29,9999999988,2024-07-13
2750.0,2060.0,WB025,Wiper Blades,2.0,9999999999,2024-06-09,9999999988,2024-07-09
2751.0,4579.0,EWP016,Electric Water Pump,1.0,9999999999,2024-05-04,9999999988,2024-07-14
2752.0,1875.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-03-10,9999999988,2024-03-25
2753.0,909.0,AX030,Axles,4.0,9999999999,2024-05-12,9999999988,2024-06-25
2754.0,602.0,WB025,Wiper Blades,2.0,9999999999,2024-03-15,9999999988,2024-06-18
2755.0,2268.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-06-12,9999999988,2024-06-14
2756.0,4533.0,IN003,Inverter,1.0,9999999999,2024-03-02,9999999988,2024-04-19
2757.0,4482.0,RG013,Reduction Gear,1.0,9999999999,2024-04-23,9999999988,2024-06-14
2758.0,3070.0,BP017,Brake Pads,1.0,9999999999,2024-04-24,9999999988,2024-07-14
2759.0,2113.0,TRE028,Tie Rod Ends,1.0,9999999999,2024-06-18,9999999988,2024-07-16
2760.0,1677.0,CVJ029,CV Joints,4.0,9999999999,2024-01-01,9999999988,2024-07-10
2761.0,197.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-01-27,9999999988,2024-04-27
2762.0,66.0,TMS008,Thermal Management System,1.0,9999999999,2024-04-23,9999999988,2024-07-02
2763.0,1412.0,AX030,Axles,1.0,9999999999,2024-06-30,9999999988,2024-07-16
2764.0,1455.0,WB025,Wiper Blades,2.0,9999999999,2024-05-22,9999999988,2024-07-07
2765.0,1947.0,BP001,Battery Pack,1.0,9999999999,2024-01-28,9999999988,2024-06-02
2766.0,1698.0,MI022,Mirrors,2.0,9999999999,2024-04-29,9999999988,2024-05-19
2767.0,3835.0,MI022,Mirrors,4.0,9999999999,2024-06-11,9999999988,2024-07-03
2768.0,4100.0,WB025,Wiper Blades,3.0,9999999999,2024-05-16,9999999988,2024-06-27
2769.0,1387.0,BP017,Brake Pads,3.0,9999999999,2024-02-26,9999999988,2024-07-08
2770.0,3250.0,TI019,Tires,3.0,9999999999,2024-07-06,9999999988,2024-07-14
2771.0,3128.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-01-25,9999999988,2024-03-14
2772.0,581.0,WB025,Wiper Blades,1.0,9999999999,2024-03-22,9999999988,2024-07-13
2773.0,4396.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-02-22,9999999988,2024-06-30
2774.0,2871.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-04-21,9999999988,2024-06-23
2775.0,609.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-02-01,9999999988,2024-03-06
2776.0,2349.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-01-02,9999999988,2024-06-27
2777.0,4552.0,TI019,Tires,4.0,9999999999,2024-07-06,9999999988,2024-07-12
2778.0,3738.0,TI019,Tires,3.0,9999999999,2024-03-11,9999999988,2024-03-12
2779.0,3835.0,CVJ029,CV Joints,3.0,9999999999,2024-06-17,9999999988,2024-07-04
2780.0,2157.0,BF032,Brake Fluid,3.0,9999999999,2024-04-27,9999999988,2024-06-08
2781.0,2041.0,BD018,Brake Discs,2.0,9999999999,2024-01-19,9999999988,2024-06-03
2782.0,4003.0,HP014,Heat Pump,1.0,9999999999,2024-01-13,9999999988,2024-01-22
2783.0,4063.0,BD018,Brake Discs,3.0,9999999999,2024-04-06,9999999988,2024-06-27
2784.0,453.0,BF032,Brake Fluid,2.0,9999999999,2024-02-05,9999999988,2024-02-14
2785.0,139.0,BP017,Brake Pads,4.0,9999999999,2024-05-25,9999999988,2024-07-09
2786.0,4373.0,TMS008,Thermal Management System,1.0,9999999999,2024-03-22,9999999988,2024-04-13
2787.0,3314.0,EM002,Electric Motor,1.0,9999999999,2024-04-13,9999999988,2024-04-16
2788.0,4006.0,WB025,Wiper Blades,3.0,9999999999,2024-03-08,9999999988,2024-06-08
2789.0,4679.0,BP017,Brake Pads,2.0,9999999999,2024-01-19,9999999988,2024-02-01
2790.0,4945.0,WB025,Wiper Blades,2.0,9999999999,2024-01-08,9999999988,2024-04-14
2791.0,4469.0,TMS008,Thermal Management System,1.0,9999999999,2024-02-26,9999999988,2024-05-20
2792.0,1284.0,TI019,Tires,1.0,9999999999,2024-03-02,9999999988,2024-04-13
2793.0,727.0,RG013,Reduction Gear,1.0,9999999999,2024-04-02,9999999988,2024-05-14
2794.0,3123.0,CAF034,Cabin Air Filter,1.0,9999999999,2024-01-07,9999999988,2024-01-30
2795.0,3702.0,TI019,Tires,1.0,9999999999,2024-06-23,9999999988,2024-07-16
2796.0,1358.0,HVC011,High Voltage Cables,1.0,9999999999,2024-05-08,9999999988,2024-05-22
2797.0,3802.0,WS021,Windshield,1.0,9999999999,2024-01-28,9999999988,2024-02-08
2798.0,489.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-01-19,9999999988,2024-07-11
2799.0,4112.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-01-22,9999999988,2024-05-24
2800.0,3384.0,CVJ029,CV Joints,3.0,9999999999,2024-03-29,9999999988,2024-06-14
2801.0,662.0,IN003,Inverter,1.0,9999999999,2024-04-12,9999999988,2024-04-13
2802.0,3070.0,TI019,Tires,4.0,9999999999,2024-07-10,9999999988,2024-07-16
2803.0,4684.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-02-08,9999999988,2024-05-25
2804.0,1679.0,AX030,Axles,1.0,9999999999,2024-02-28,9999999988,2024-03-14
2805.0,941.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-05-23,9999999988,2024-06-22
2806.0,4366.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-07-21,9999999988,2024-07-22
2807.0,760.0,TRE028,Tie Rod Ends,4.0,9999999999,2024-03-18,9999999988,2024-06-29
2808.0,2446.0,HL023,Headlights,1.0,9999999999,2024-03-23,9999999988,2024-07-09
2809.0,3918.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-07-18,9999999988,2024-07-19
2810.0,1664.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-07-22,9999999988,2024-07-22
2811.0,2685.0,BP017,Brake Pads,3.0,9999999999,2024-03-02,9999999988,2024-04-06
2812.0,4194.0,TI019,Tires,3.0,9999999999,2024-05-17,9999999988,2024-05-23
2813.0,2311.0,CA027,Control Arms,2.0,9999999999,2024-02-09,9999999988,2024-04-04
2814.0,1601.0,WB025,Wiper Blades,3.0,9999999999,2024-06-09,9999999988,2024-07-21
2815.0,2333.0,HL023,Headlights,4.0,9999999999,2024-06-13,9999999988,2024-07-07
2816.0,656.0,BP017,Brake Pads,4.0,9999999999,2024-04-08,9999999988,2024-07-19
2817.0,2604.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-02-29,9999999988,2024-03-21
2818.0,872.0,AX030,Axles,1.0,9999999999,2024-05-24,9999999988,2024-07-01
2819.0,352.0,TRE028,Tie Rod Ends,3.0,9999999999,2024-02-16,9999999988,2024-03-23
2820.0,3726.0,CVJ029,CV Joints,3.0,9999999999,2024-01-20,9999999988,2024-04-08
2821.0,4311.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-01-13,9999999988,2024-05-01
2822.0,3339.0,WB020,Wheel Bearings,3.0,9999999999,2024-04-15,9999999988,2024-06-15
2823.0,1109.0,BF032,Brake Fluid,1.0,9999999999,2024-04-01,9999999988,2024-04-04
2824.0,2191.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-01-22,9999999988,2024-07-22
2825.0,2972.0,WB025,Wiper Blades,1.0,9999999999,2024-01-13,9999999988,2024-01-17
2826.0,1530.0,EWP016,Electric Water Pump,1.0,9999999999,2024-03-31,9999999988,2024-06-02
2827.0,72.0,HVC011,High Voltage Cables,1.0,9999999999,2024-02-13,9999999988,2024-06-14
2828.0,4386.0,TMS008,Thermal Management System,1.0,9999999999,2024-02-05,9999999988,2024-03-31
2829.0,507.0,BD018,Brake Discs,2.0,9999999999,2024-04-09,9999999988,2024-07-08
2830.0,3983.0,BP017,Brake Pads,2.0,9999999999,2024-01-23,9999999988,2024-06-18
2831.0,3202.0,CA027,Control Arms,3.0,9999999999,2024-02-11,9999999988,2024-05-03
2832.0,1015.0,TI019,Tires,1.0,9999999999,2024-03-31,9999999988,2024-05-21
2833.0,3034.0,CA027,Control Arms,4.0,9999999999,2024-04-15,9999999988,2024-05-06
2834.0,2101.0,BD018,Brake Discs,4.0,9999999999,2024-02-22,9999999988,2024-06-06
2835.0,4006.0,CL031,Coolant (for thermal management),2.0,9999999999,2024-02-15,9999999988,2024-04-26
2836.0,1187.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-05-20,9999999988,2024-06-14
2837.0,82.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-05-21,9999999988,2024-05-26
2838.0,4805.0,BF032,Brake Fluid,1.0,9999999999,2024-01-25,9999999988,2024-04-13
2839.0,2241.0,WB020,Wheel Bearings,1.0,9999999999,2024-04-23,9999999988,2024-07-09
2840.0,3570.0,SC026,"Suspension Components (Shocks, Struts)",4.0,9999999999,2024-05-20,9999999988,2024-06-16
2841.0,485.0,SC026,"Suspension Components (Shocks, Struts)",2.0,9999999999,2024-01-03,9999999988,2024-02-25
2842.0,3721.0,CP004,Charging Port,1.0,9999999999,2024-07-09,9999999988,2024-07-17
2843.0,2697.0,TI019,Tires,2.0,9999999999,2024-03-26,9999999988,2024-05-04
2844.0,2106.0,CVJ029,CV Joints,2.0,9999999999,2024-01-30,9999999988,2024-04-21
2845.0,2910.0,SC026,"Suspension Components (Shocks, Struts)",4.0,9999999999,2024-05-14,9999999988,2024-07-04
2846.0,4512.0,TL024,Taillights,2.0,9999999999,2024-01-29,9999999988,2024-02-29
2847.0,4597.0,BP001,Battery Pack,1.0,9999999999,2024-03-09,9999999988,2024-07-10
2848.0,590.0,WB025,Wiper Blades,3.0,9999999999,2024-03-31,9999999988,2024-07-16
2849.0,1821.0,RG013,Reduction Gear,1.0,9999999999,2024-02-04,9999999988,2024-03-30
2850.0,4875.0,BP017,Brake Pads,3.0,9999999999,2024-07-13,9999999988,2024-07-22
2851.0,1791.0,BP001,Battery Pack,1.0,9999999999,2024-05-27,9999999988,2024-06-01
2852.0,2886.0,WS021,Windshield,1.0,9999999999,2024-05-18,9999999988,2024-06-07
2853.0,425.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-06-28,9999999988,2024-07-07
2854.0,1152.0,BP001,Battery Pack,1.0,9999999999,2024-06-30,9999999988,2024-07-12
2855.0,4822.0,RG013,Reduction Gear,1.0,9999999999,2024-02-09,9999999988,2024-05-04
2856.0,4251.0,PSF033,Power Steering Fluid (if applicable),4.0,9999999999,2024-03-17,9999999988,2024-05-24
2857.0,2444.0,TI019,Tires,4.0,9999999999,2024-05-01,9999999988,2024-06-03
2858.0,3714.0,WB025,Wiper Blades,2.0,9999999999,2024-01-10,9999999988,2024-06-22
2859.0,162.0,IN003,Inverter,1.0,9999999999,2024-02-11,9999999988,2024-04-12
2860.0,4256.0,BP017,Brake Pads,2.0,9999999999,2024-05-31,9999999988,2024-07-10
2861.0,1306.0,HL023,Headlights,2.0,9999999999,2024-05-25,9999999988,2024-06-17
2862.0,4368.0,TMS008,Thermal Management System,1.0,9999999999,2024-02-21,9999999988,2024-05-03
2863.0,3812.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-05-25,9999999988,2024-07-01
2864.0,80.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-04-19,9999999988,2024-06-26
2865.0,3947.0,BD018,Brake Discs,2.0,9999999999,2024-03-14,9999999988,2024-04-23
2866.0,165.0,CAF034,Cabin Air Filter,4.0,9999999999,2024-01-27,9999999988,2024-06-30
2867.0,1612.0,DC005,DC-DC Converter,1.0,9999999999,2024-05-26,9999999988,2024-06-15
2868.0,1327.0,BP017,Brake Pads,2.0,9999999999,2024-03-12,9999999988,2024-04-18
2869.0,521.0,TMS008,Thermal Management System,1.0,9999999999,2024-01-19,9999999988,2024-03-24
2870.0,1429.0,HL023,Headlights,4.0,9999999999,2024-05-26,9999999988,2024-06-01
2871.0,4676.0,BP017,Brake Pads,2.0,9999999999,2024-02-10,9999999988,2024-07-11
2872.0,2290.0,WS021,Windshield,1.0,9999999999,2024-01-19,9999999988,2024-03-29
2873.0,2245.0,TI019,Tires,4.0,9999999999,2024-02-29,9999999988,2024-03-31
2874.0,125.0,TL024,Taillights,1.0,9999999999,2024-05-18,9999999988,2024-07-01
2875.0,2605.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-06-10,9999999988,2024-06-26
2876.0,2516.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-04-26,9999999988,2024-07-09
2877.0,3925.0,WB020,Wheel Bearings,3.0,9999999999,2024-04-22,9999999988,2024-05-23
2878.0,681.0,RG013,Reduction Gear,1.0,9999999999,2024-06-15,9999999988,2024-07-20
2879.0,4551.0,EWP016,Electric Water Pump,1.0,9999999999,2024-03-07,9999999988,2024-06-02
2880.0,350.0,BD018,Brake Discs,4.0,9999999999,2024-02-23,9999999988,2024-06-30
2881.0,1351.0,CVJ029,CV Joints,2.0,9999999999,2024-06-29,9999999988,2024-07-02
2882.0,1050.0,TL024,Taillights,2.0,9999999999,2024-06-07,9999999988,2024-07-03
2883.0,3816.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-05-16,9999999988,2024-06-15
2884.0,4566.0,CA027,Control Arms,3.0,9999999999,2024-02-17,9999999988,2024-02-22
2885.0,4834.0,BD018,Brake Discs,3.0,9999999999,2024-02-26,9999999988,2024-07-10
2886.0,9.0,AX030,Axles,4.0,9999999999,2024-05-18,9999999988,2024-06-18
2887.0,4018.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-03-20,9999999988,2024-04-12
2888.0,1977.0,AX030,Axles,4.0,9999999999,2024-04-22,9999999988,2024-05-27
2889.0,2244.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-01-19,9999999988,2024-02-06
2890.0,1689.0,SC026,"Suspension Components (Shocks, Struts)",3.0,9999999999,2024-06-19,9999999988,2024-07-19
2891.0,1860.0,BP017,Brake Pads,2.0,9999999999,2024-03-30,9999999988,2024-04-02
2892.0,435.0,TL024,Taillights,1.0,9999999999,2024-06-25,9999999988,2024-07-18
2893.0,1330.0,BD018,Brake Discs,2.0,9999999999,2024-01-26,9999999988,2024-03-12
2894.0,65.0,IN003,Inverter,1.0,9999999999,2024-01-30,9999999988,2024-03-09
2895.0,3412.0,CL031,Coolant (for thermal management),1.0,9999999999,2024-03-21,9999999988,2024-07-15
2896.0,2196.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-03-17,9999999988,2024-05-25
2897.0,2067.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-05-24,9999999988,2024-05-24
2898.0,4743.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-04-25,9999999988,2024-07-01
2899.0,157.0,BD018,Brake Discs,2.0,9999999999,2024-04-18,9999999988,2024-07-09
2900.0,3823.0,TI019,Tires,1.0,9999999999,2024-01-04,9999999988,2024-05-14
2901.0,3117.0,IN003,Inverter,1.0,9999999999,2024-01-24,9999999988,2024-03-30
2902.0,2125.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-03-04,9999999988,2024-05-22
2903.0,3768.0,CL031,Coolant (for thermal management),4.0,9999999999,2024-01-31,9999999988,2024-06-21
2904.0,360.0,TI019,Tires,4.0,9999999999,2024-06-17,9999999988,2024-07-13
2905.0,1563.0,HVC011,High Voltage Cables,4.0,9999999999,2024-02-26,9999999988,2024-07-03
2906.0,1767.0,WB025,Wiper Blades,2.0,9999999999,2024-06-25,9999999988,2024-07-18
2907.0,3146.0,IN003,Inverter,1.0,9999999999,2024-05-02,9999999988,2024-05-03
2908.0,2900.0,CA027,Control Arms,3.0,9999999999,2024-05-25,9999999988,2024-05-27
2909.0,4545.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-02-01,9999999988,2024-05-01
2910.0,3746.0,BF032,Brake Fluid,3.0,9999999999,2024-07-07,9999999988,2024-07-07
2911.0,1178.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-04-06,9999999988,2024-07-17
2912.0,1498.0,OC010,Onboard Charger,1.0,9999999999,2024-01-23,9999999988,2024-06-01
2913.0,4280.0,BP017,Brake Pads,2.0,9999999999,2024-02-12,9999999988,2024-04-25
2914.0,3478.0,BP017,Brake Pads,4.0,9999999999,2024-02-08,9999999988,2024-04-27
2915.0,2933.0,SC026,"Suspension Components (Shocks, Struts)",2.0,9999999999,2024-02-19,9999999988,2024-05-21
2916.0,4442.0,CVJ029,CV Joints,3.0,9999999999,2024-04-28,9999999988,2024-06-22
2917.0,1913.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-05-30,9999999988,2024-05-30
2918.0,4637.0,HL023,Headlights,4.0,9999999999,2024-01-13,9999999988,2024-05-03
2919.0,298.0,MI022,Mirrors,3.0,9999999999,2024-03-25,9999999988,2024-04-26
2920.0,1636.0,BP017,Brake Pads,3.0,9999999999,2024-03-09,9999999988,2024-06-06
2921.0,2951.0,WB025,Wiper Blades,3.0,9999999999,2024-03-10,9999999988,2024-06-05
2922.0,3540.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-03-15,9999999988,2024-03-17
2923.0,2939.0,CVJ029,CV Joints,2.0,9999999999,2024-07-15,9999999988,2024-07-15
2924.0,2802.0,TI019,Tires,3.0,9999999999,2024-07-16,9999999988,2024-07-21
2925.0,1427.0,EWP016,Electric Water Pump,1.0,9999999999,2024-07-07,9999999988,2024-07-16
2926.0,2591.0,WB025,Wiper Blades,4.0,9999999999,2024-04-14,9999999988,2024-07-11
2927.0,320.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-05-11,9999999988,2024-07-09
2928.0,4120.0,CP004,Charging Port,1.0,9999999999,2024-02-08,9999999988,2024-07-04
2929.0,2927.0,CAF034,Cabin Air Filter,1.0,9999999999,2024-03-07,9999999988,2024-06-26
2930.0,3732.0,CVJ029,CV Joints,4.0,9999999999,2024-01-16,9999999988,2024-04-11
2931.0,1624.0,BD018,Brake Discs,1.0,9999999999,2024-07-07,9999999988,2024-07-18
2932.0,707.0,WB025,Wiper Blades,2.0,9999999999,2024-04-13,9999999988,2024-07-04
2933.0,1137.0,IN003,Inverter,1.0,9999999999,2024-03-28,9999999988,2024-04-06
