SALE_PART_ID,DEALER_ORDER_ID,PART_CODE,PART_NAME,PART_QUANTITY,MAIN_PART_FLAG,DOWN_PART_CODE,UP_PART_CODE,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
3668.0,3601.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-02-25,9999999988,2024-04-23
3669.0,4182.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-06-08,9999999988,2024-06-30
3670.0,3779.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-05-08,9999999988,2024-07-20
3671.0,1111.0,CAF034,Cabin Air Filter,2.0,N,000,111,9999999999,2024-05-10,9999999988,2024-07-05
3672.0,4518.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-04-04,9999999988,2024-06-02
3673.0,3160.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-06-01,9999999988,2024-06-23
3674.0,2582.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-02-07,9999999988,2024-03-31
3675.0,3792.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-03-02,9999999988,2024-03-30
3676.0,4586.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-02-07,9999999988,2024-05-10
3677.0,244.0,BF032,Brake Fluid,2.0,N,000,111,9999999999,2024-02-29,9999999988,2024-06-03
3678.0,916.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-01-15,9999999988,2024-07-01
3679.0,340.0,BMS006,Battery Management System (BMS),1.0,N,000,111,9999999999,2024-02-14,9999999988,2024-07-12
3680.0,3257.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-01,9999999988,2024-06-22
3681.0,3060.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-04-16,9999999988,2024-06-01
3682.0,4055.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-03-21,9999999988,2024-07-11
3683.0,992.0,HVC011,High Voltage Cables,2.0,N,000,111,9999999999,2024-07-02,9999999988,2024-07-07
3684.0,2662.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-01-08,9999999988,2024-02-13
3685.0,2197.0,AX030,Axles,1.0,N,000,111,9999999999,2024-06-04,9999999988,2024-07-17
3686.0,4288.0,AX030,Axles,1.0,N,000,111,9999999999,2024-04-25,9999999988,2024-07-17
3687.0,2258.0,PSF033,Power Steering Fluid (if applicable),1.0,N,000,111,9999999999,2024-05-28,9999999988,2024-06-22
3688.0,1688.0,CP004,Charging Port,1.0,N,000,111,9999999999,2024-04-24,9999999988,2024-07-09
3689.0,802.0,CL031,Coolant (for thermal management),2.0,N,000,111,9999999999,2024-06-23,9999999988,2024-07-04
3690.0,1795.0,WB020,Wheel Bearings,2.0,N,000,111,9999999999,2024-04-22,9999999988,2024-05-05
3691.0,1967.0,CAF034,Cabin Air Filter,3.0,N,000,111,9999999999,2024-01-09,9999999988,2024-05-27
3692.0,3109.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-01-08,9999999988,2024-06-19
3693.0,1937.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-01-09,9999999988,2024-07-19
3694.0,3101.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-06-13,9999999988,2024-07-05
3695.0,3344.0,PSF033,Power Steering Fluid (if applicable),1.0,N,000,111,9999999999,2024-04-25,9999999988,2024-06-27
3696.0,756.0,CVJ029,CV Joints,1.0,N,000,111,9999999999,2024-02-09,9999999988,2024-03-20
3697.0,1400.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-02-08,9999999988,2024-07-17
3698.0,172.0,WB020,Wheel Bearings,4.0,N,000,111,9999999999,2024-04-29,9999999988,2024-06-29
3699.0,146.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-04-29,9999999988,2024-05-27
3700.0,3066.0,BF032,Brake Fluid,2.0,N,000,111,9999999999,2024-02-24,9999999988,2024-06-27
3701.0,4815.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-04-08,9999999988,2024-05-13
3702.0,2564.0,HP014,Heat Pump,1.0,N,000,111,9999999999,2024-04-10,9999999988,2024-07-22
3703.0,608.0,MI022,Mirrors,2.0,N,000,111,9999999999,2024-06-12,9999999988,2024-07-01
3704.0,2233.0,CVJ029,CV Joints,3.0,N,000,111,9999999999,2024-07-19,9999999988,2024-07-22
3705.0,3399.0,HL023,Headlights,2.0,N,000,111,9999999999,2024-07-06,9999999988,2024-07-18
3706.0,853.0,TRE028,Tie Rod Ends,1.0,N,000,111,9999999999,2024-04-02,9999999988,2024-06-21
3707.0,152.0,RG013,Reduction Gear,1.0,N,000,111,9999999999,2024-06-25,9999999988,2024-07-19
3708.0,4773.0,CL031,Coolant (for thermal management),3.0,N,000,111,9999999999,2024-02-22,9999999988,2024-02-23
3709.0,1793.0,EDU012,Electric Drive Unit,1.0,N,000,111,9999999999,2024-03-11,9999999988,2024-06-04
3710.0,231.0,CA027,Control Arms,3.0,N,000,111,9999999999,2024-04-07,9999999988,2024-05-12
3711.0,575.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-04-17,9999999988,2024-05-19
3712.0,2225.0,SC026,"Suspension Components (Shocks, Struts)",3.0,N,000,111,9999999999,2024-05-03,9999999988,2024-05-06
3713.0,4366.0,CP004,Charging Port,1.0,N,000,111,9999999999,2024-01-02,9999999988,2024-07-03
3714.0,4424.0,HVC011,High Voltage Cables,3.0,N,000,111,9999999999,2024-01-26,9999999988,2024-05-25
3715.0,1167.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-03,9999999988,2024-06-14
3716.0,3072.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-01-18,9999999988,2024-01-29
3717.0,998.0,TRE028,Tie Rod Ends,3.0,N,000,111,9999999999,2024-07-07,9999999988,2024-07-21
3718.0,1200.0,SC026,"Suspension Components (Shocks, Struts)",4.0,N,000,111,9999999999,2024-02-16,9999999988,2024-04-28
3719.0,4176.0,CAF034,Cabin Air Filter,3.0,N,000,111,9999999999,2024-04-09,9999999988,2024-04-11
3720.0,803.0,WB020,Wheel Bearings,4.0,N,000,111,9999999999,2024-03-30,9999999988,2024-05-22
3721.0,1640.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-03-10,9999999988,2024-07-07
3722.0,730.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-01-21,9999999988,2024-01-25
3723.0,376.0,SC026,"Suspension Components (Shocks, Struts)",1.0,N,000,111,9999999999,2024-03-16,9999999988,2024-05-08
3724.0,4763.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-01-20,9999999988,2024-07-14
3725.0,3727.0,BD018,Brake Discs,3.0,N,000,111,9999999999,2024-07-11,9999999988,2024-07-18
3726.0,1270.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-04-29,9999999988,2024-05-06
3727.0,820.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-07-14,9999999988,2024-07-20
3728.0,4426.0,BP017,Brake Pads,4.0,N,000,111,9999999999,2024-06-14,9999999988,2024-07-15
3729.0,100.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-04-03,9999999988,2024-05-17
3730.0,176.0,CAF034,Cabin Air Filter,1.0,N,000,111,9999999999,2024-03-05,9999999988,2024-07-01
3731.0,3395.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-29,9999999988,2024-07-08
3732.0,743.0,TRE028,Tie Rod Ends,1.0,N,000,111,9999999999,2024-01-21,9999999988,2024-06-22
3733.0,3231.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-06-14,9999999988,2024-07-04
3734.0,3318.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-07-10,9999999988,2024-07-19
3735.0,4548.0,DC005,DC-DC Converter,1.0,N,000,111,9999999999,2024-06-07,9999999988,2024-07-03
3736.0,793.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-07-19,9999999988,2024-07-22
3737.0,4086.0,HL023,Headlights,2.0,N,000,111,9999999999,2024-01-30,9999999988,2024-07-06
3738.0,3480.0,AX030,Axles,2.0,N,000,111,9999999999,2024-03-06,9999999988,2024-07-16
3739.0,2315.0,TRE028,Tie Rod Ends,1.0,N,000,111,9999999999,2024-03-03,9999999988,2024-03-14
3740.0,2670.0,CA027,Control Arms,4.0,N,000,111,9999999999,2024-06-08,9999999988,2024-07-20
3741.0,3347.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-05-20,9999999988,2024-06-04
3742.0,543.0,TRE028,Tie Rod Ends,4.0,N,000,111,9999999999,2024-06-13,9999999988,2024-07-18
3743.0,527.0,TRE028,Tie Rod Ends,1.0,N,000,111,9999999999,2024-06-10,9999999988,2024-07-07
3744.0,2977.0,SC026,"Suspension Components (Shocks, Struts)",4.0,N,000,111,9999999999,2024-03-21,9999999988,2024-04-22
3745.0,3869.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-06-07,9999999988,2024-07-06
3746.0,4428.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-06-10,9999999988,2024-07-19
3747.0,543.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-03-28,9999999988,2024-05-03
3748.0,4270.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-02-03,9999999988,2024-07-08
3749.0,4518.0,TI019,Tires,1.0,N,000,111,9999999999,2024-07-03,9999999988,2024-07-20
3750.0,2642.0,TI019,Tires,3.0,N,000,111,9999999999,2024-01-14,9999999988,2024-07-16
3751.0,1478.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-05-10,9999999988,2024-07-10
3752.0,2056.0,TI019,Tires,2.0,N,000,111,9999999999,2024-07-06,9999999988,2024-07-09
3753.0,4506.0,CAF034,Cabin Air Filter,3.0,N,000,111,9999999999,2024-04-19,9999999988,2024-07-08
3754.0,66.0,BD018,Brake Discs,1.0,N,000,111,9999999999,2024-01-28,9999999988,2024-06-05
3755.0,117.0,CL031,Coolant (for thermal management),4.0,N,000,111,9999999999,2024-01-27,9999999988,2024-02-14
3756.0,660.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-04-24,9999999988,2024-06-15
3757.0,1462.0,AX030,Axles,4.0,N,000,111,9999999999,2024-03-12,9999999988,2024-07-20
3758.0,873.0,BF032,Brake Fluid,1.0,N,000,111,9999999999,2024-04-04,9999999988,2024-07-08
3759.0,1683.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-02-06,9999999988,2024-06-13
3760.0,1758.0,PSF033,Power Steering Fluid (if applicable),1.0,N,000,111,9999999999,2024-03-14,9999999988,2024-04-13
3761.0,4184.0,AX030,Axles,4.0,N,000,111,9999999999,2024-04-27,9999999988,2024-05-21
3762.0,3578.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-04-09,9999999988,2024-07-02
3763.0,1656.0,CVJ029,CV Joints,4.0,N,000,111,9999999999,2024-07-17,9999999988,2024-07-17
3764.0,4530.0,WB025,Wiper Blades,2.0,N,000,111,9999999999,2024-01-13,9999999988,2024-03-12
3765.0,3800.0,CA027,Control Arms,1.0,N,000,111,9999999999,2024-02-20,9999999988,2024-06-20
3766.0,524.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-03-31,9999999988,2024-04-23
3767.0,4471.0,BD018,Brake Discs,1.0,N,000,111,9999999999,2024-06-14,9999999988,2024-07-01
3768.0,1105.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-05-16,9999999988,2024-05-19
3769.0,283.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-03-21,9999999988,2024-05-30
3770.0,1175.0,CAF034,Cabin Air Filter,1.0,N,000,111,9999999999,2024-07-02,9999999988,2024-07-10
3771.0,2329.0,SC026,"Suspension Components (Shocks, Struts)",1.0,N,000,111,9999999999,2024-02-05,9999999988,2024-03-26
3772.0,4321.0,WB025,Wiper Blades,2.0,N,000,111,9999999999,2024-07-21,9999999988,2024-07-21
3773.0,647.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-07-16,9999999988,2024-07-20
3774.0,2958.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-03-02,9999999988,2024-03-19
3775.0,2617.0,EDU012,Electric Drive Unit,1.0,N,000,111,9999999999,2024-05-25,9999999988,2024-07-05
3776.0,2244.0,CA027,Control Arms,1.0,N,000,111,9999999999,2024-02-24,9999999988,2024-04-01
3777.0,4508.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-04-28,9999999988,2024-05-17
3778.0,222.0,CVJ029,CV Joints,2.0,N,000,111,9999999999,2024-07-14,9999999988,2024-07-14
3779.0,2106.0,HL023,Headlights,1.0,N,000,111,9999999999,2024-01-23,9999999988,2024-05-24
3780.0,4519.0,BD018,Brake Discs,3.0,N,000,111,9999999999,2024-06-05,9999999988,2024-07-20
3781.0,4551.0,HVC011,High Voltage Cables,4.0,N,000,111,9999999999,2024-06-16,9999999988,2024-07-04
3782.0,383.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-02-18,9999999988,2024-02-23
3783.0,2823.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-29,9999999988,2024-05-31
3784.0,3605.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-01-02,9999999988,2024-06-15
3785.0,3349.0,RG013,Reduction Gear,1.0,N,000,111,9999999999,2024-04-06,9999999988,2024-07-20
3786.0,898.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-22,9999999988,2024-06-14
3787.0,1059.0,CP004,Charging Port,1.0,N,000,111,9999999999,2024-02-21,9999999988,2024-03-27
3788.0,2309.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-07-22,9999999988,2024-07-22
3789.0,2014.0,TI019,Tires,4.0,N,000,111,9999999999,2024-03-26,9999999988,2024-06-14
3790.0,4179.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-05-30,9999999988,2024-06-13
3791.0,4854.0,BP017,Brake Pads,4.0,N,000,111,9999999999,2024-03-21,9999999988,2024-05-15
3792.0,786.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-06-07,9999999988,2024-07-08
3793.0,3569.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-03-18,9999999988,2024-05-20
3794.0,1750.0,CVJ029,CV Joints,1.0,N,000,111,9999999999,2024-03-31,9999999988,2024-05-07
3795.0,2959.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-06-08,9999999988,2024-07-17
3796.0,2006.0,TI019,Tires,2.0,N,000,111,9999999999,2024-05-17,9999999988,2024-05-26
3797.0,1145.0,TI019,Tires,3.0,N,000,111,9999999999,2024-04-17,9999999988,2024-05-05
3798.0,4395.0,PSF033,Power Steering Fluid (if applicable),4.0,N,000,111,9999999999,2024-06-03,9999999988,2024-06-04
3799.0,3150.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-04-02,9999999988,2024-04-26
3800.0,862.0,BP017,Brake Pads,4.0,N,000,111,9999999999,2024-03-18,9999999988,2024-06-27
3801.0,908.0,TI019,Tires,3.0,N,000,111,9999999999,2024-02-23,9999999988,2024-04-15
3802.0,4531.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-04-19,9999999988,2024-04-25
3803.0,2946.0,BP001,Battery Pack,1.0,N,000,111,9999999999,2024-03-21,9999999988,2024-05-14
3804.0,2954.0,BF032,Brake Fluid,1.0,N,000,111,9999999999,2024-01-17,9999999988,2024-06-15
3805.0,3239.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-05-12,9999999988,2024-05-28
3806.0,1864.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-01-14,9999999988,2024-04-01
3807.0,1383.0,TI019,Tires,1.0,N,000,111,9999999999,2024-03-13,9999999988,2024-06-13
3808.0,3859.0,TRE028,Tie Rod Ends,2.0,N,000,111,9999999999,2024-02-22,9999999988,2024-05-19
3809.0,4745.0,BF032,Brake Fluid,3.0,N,000,111,9999999999,2024-01-18,9999999988,2024-06-23
3810.0,4599.0,CAF034,Cabin Air Filter,2.0,N,000,111,9999999999,2024-03-05,9999999988,2024-04-14
3811.0,978.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-03-22,9999999988,2024-06-21
3812.0,1179.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-06-27,9999999988,2024-07-09
3813.0,2423.0,BF032,Brake Fluid,3.0,N,000,111,9999999999,2024-03-29,9999999988,2024-05-11
3814.0,1897.0,CVJ029,CV Joints,2.0,N,000,111,9999999999,2024-02-19,9999999988,2024-06-16
3815.0,3265.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-03-11,9999999988,2024-04-12
3816.0,4817.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-07-06,9999999988,2024-07-20
3817.0,3561.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-02-25,9999999988,2024-06-27
3818.0,2793.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-01-09,9999999988,2024-06-05
3819.0,3953.0,SC026,"Suspension Components (Shocks, Struts)",2.0,N,000,111,9999999999,2024-06-05,9999999988,2024-06-09
3820.0,2485.0,BP001,Battery Pack,1.0,N,000,111,9999999999,2024-01-25,9999999988,2024-05-23
3821.0,3781.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-03-19,9999999988,2024-06-03
3822.0,2433.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-05-28,9999999988,2024-06-08
3823.0,1151.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-07-04,9999999988,2024-07-07
3824.0,2003.0,CL031,Coolant (for thermal management),3.0,N,000,111,9999999999,2024-06-05,9999999988,2024-06-05
3825.0,2301.0,TI019,Tires,4.0,N,000,111,9999999999,2024-02-18,9999999988,2024-06-12
3826.0,3011.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-06-28,9999999988,2024-06-28
3827.0,4789.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-05-02,9999999988,2024-06-07
3828.0,2115.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-01-22,9999999988,2024-06-25
3829.0,689.0,HL023,Headlights,1.0,N,000,111,9999999999,2024-02-23,9999999988,2024-04-10
3830.0,3069.0,BF032,Brake Fluid,2.0,N,000,111,9999999999,2024-02-22,9999999988,2024-07-09
3831.0,880.0,TL024,Taillights,1.0,N,000,111,9999999999,2024-05-16,9999999988,2024-05-22
3832.0,4071.0,TRE028,Tie Rod Ends,3.0,N,000,111,9999999999,2024-05-07,9999999988,2024-05-09
3833.0,2146.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-01-24,9999999988,2024-04-24
3834.0,3271.0,HVC011,High Voltage Cables,4.0,N,000,111,9999999999,2024-03-17,9999999988,2024-04-01
3835.0,509.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-01-01,9999999988,2024-06-17
3836.0,1876.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-06-09,9999999988,2024-07-06
3837.0,2828.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-04-15,9999999988,2024-05-22
3838.0,400.0,WB020,Wheel Bearings,3.0,N,000,111,9999999999,2024-02-14,9999999988,2024-04-14
3839.0,2718.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-04-01,9999999988,2024-07-09
3840.0,3182.0,WB020,Wheel Bearings,4.0,N,000,111,9999999999,2024-07-04,9999999988,2024-07-05
3841.0,2549.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-06-01,9999999988,2024-07-13
3842.0,4056.0,CA027,Control Arms,1.0,N,000,111,9999999999,2024-03-30,9999999988,2024-05-28
3843.0,2137.0,CL031,Coolant (for thermal management),2.0,N,000,111,9999999999,2024-01-28,9999999988,2024-07-10
3844.0,2534.0,CVJ029,CV Joints,1.0,N,000,111,9999999999,2024-07-07,9999999988,2024-07-22
3845.0,4217.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-06-19,9999999988,2024-06-21
3846.0,4222.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-01-01,9999999988,2024-03-18
3847.0,1498.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-03-29,9999999988,2024-04-10
3848.0,4605.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-07-19,9999999988,2024-07-22
3849.0,2949.0,AX030,Axles,2.0,N,000,111,9999999999,2024-02-05,9999999988,2024-02-18
3850.0,1549.0,WB020,Wheel Bearings,3.0,N,000,111,9999999999,2024-06-01,9999999988,2024-07-08
3851.0,3930.0,CA027,Control Arms,1.0,N,000,111,9999999999,2024-03-08,9999999988,2024-05-23
3852.0,4117.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-01-25,9999999988,2024-06-27
3853.0,2665.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-02-08,9999999988,2024-04-15
3854.0,2665.0,BF032,Brake Fluid,4.0,N,000,111,9999999999,2024-02-06,9999999988,2024-03-29
3855.0,4359.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-03-20,9999999988,2024-04-26
3856.0,2378.0,BMS006,Battery Management System (BMS),1.0,N,000,111,9999999999,2024-05-04,9999999988,2024-06-03
3857.0,1898.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-01-22,9999999988,2024-01-27
3858.0,687.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-07-13,9999999988,2024-07-21
3859.0,2550.0,SC026,"Suspension Components (Shocks, Struts)",1.0,N,000,111,9999999999,2024-07-04,9999999988,2024-07-10
3860.0,2326.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-06,9999999988,2024-07-03
3861.0,1545.0,TRE028,Tie Rod Ends,2.0,N,000,111,9999999999,2024-02-07,9999999988,2024-05-01
3862.0,922.0,BD018,Brake Discs,4.0,N,000,111,9999999999,2024-05-12,9999999988,2024-06-24
3863.0,2746.0,CVJ029,CV Joints,2.0,N,000,111,9999999999,2024-01-08,9999999988,2024-02-29
3864.0,1895.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-01-24,9999999988,2024-03-29
3865.0,3758.0,CAF034,Cabin Air Filter,1.0,N,000,111,9999999999,2024-01-14,9999999988,2024-07-22
3866.0,4953.0,TL024,Taillights,3.0,N,000,111,9999999999,2024-05-15,9999999988,2024-07-01
3867.0,3587.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-07-02,9999999988,2024-07-06
3868.0,4564.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-05-16,9999999988,2024-05-17
3869.0,130.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-04-04,9999999988,2024-06-09
3870.0,376.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-07-16,9999999988,2024-07-17
3871.0,3927.0,MI022,Mirrors,4.0,N,000,111,9999999999,2024-04-16,9999999988,2024-07-22
3872.0,4387.0,TI019,Tires,3.0,N,000,111,9999999999,2024-06-27,9999999988,2024-07-16
3873.0,4140.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-03-24,9999999988,2024-05-04
3874.0,1558.0,CL031,Coolant (for thermal management),3.0,N,000,111,9999999999,2024-03-13,9999999988,2024-04-23
3875.0,2743.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-03-27,9999999988,2024-05-23
3876.0,3272.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-02-02,9999999988,2024-04-26
3877.0,2285.0,TRE028,Tie Rod Ends,4.0,N,000,111,9999999999,2024-06-23,9999999988,2024-07-04
3878.0,645.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-14,9999999988,2024-06-09
3879.0,1479.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-01-04,9999999988,2024-04-21
3880.0,2296.0,SC026,"Suspension Components (Shocks, Struts)",2.0,N,000,111,9999999999,2024-03-16,9999999988,2024-05-29
3881.0,2749.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-04-05,9999999988,2024-06-01
3882.0,3866.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-01-08,9999999988,2024-06-01
3883.0,1416.0,HVC011,High Voltage Cables,2.0,N,000,111,9999999999,2024-03-13,9999999988,2024-06-30
3884.0,611.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-01-15,9999999988,2024-01-20
3885.0,2622.0,AX030,Axles,1.0,N,000,111,9999999999,2024-04-10,9999999988,2024-06-09
3886.0,2474.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-02-11,9999999988,2024-03-19
3887.0,3030.0,TI019,Tires,1.0,N,000,111,9999999999,2024-05-25,9999999988,2024-07-16
3888.0,3210.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-05-05,9999999988,2024-06-26
3889.0,2150.0,TRE028,Tie Rod Ends,4.0,N,000,111,9999999999,2024-05-12,9999999988,2024-07-12
3890.0,2256.0,TL024,Taillights,3.0,N,000,111,9999999999,2024-05-16,9999999988,2024-05-29
3891.0,3954.0,AX030,Axles,2.0,N,000,111,9999999999,2024-03-16,9999999988,2024-06-04
3892.0,126.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-04-28,9999999988,2024-07-13
3893.0,1074.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-07-08,9999999988,2024-07-12
3894.0,4144.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-01-19,9999999988,2024-06-22
3895.0,3639.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-04-18,9999999988,2024-07-01
3896.0,4000.0,BP017,Brake Pads,4.0,N,000,111,9999999999,2024-05-18,9999999988,2024-07-19
3897.0,1832.0,BD018,Brake Discs,3.0,N,000,111,9999999999,2024-07-03,9999999988,2024-07-03
3898.0,343.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-05-28,9999999988,2024-06-27
3899.0,4700.0,CVJ029,CV Joints,1.0,N,000,111,9999999999,2024-01-10,9999999988,2024-04-27
3900.0,1857.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-04-16,9999999988,2024-07-13
3901.0,751.0,CVJ029,CV Joints,3.0,N,000,111,9999999999,2024-06-06,9999999988,2024-07-09
3902.0,4135.0,HL023,Headlights,2.0,N,000,111,9999999999,2024-04-28,9999999988,2024-05-16
3903.0,4876.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-04-12,9999999988,2024-06-21
3904.0,3603.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-05-14,9999999988,2024-07-08
3905.0,4943.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-05-22,9999999988,2024-07-07
3906.0,1198.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-07-20,9999999988,2024-07-20
3907.0,3304.0,WB020,Wheel Bearings,1.0,N,000,111,9999999999,2024-05-07,9999999988,2024-06-15
3908.0,258.0,PSF033,Power Steering Fluid (if applicable),2.0,N,000,111,9999999999,2024-03-27,9999999988,2024-06-15
3909.0,2881.0,PSF033,Power Steering Fluid (if applicable),3.0,N,000,111,9999999999,2024-04-02,9999999988,2024-04-12
3910.0,3207.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-01-08,9999999988,2024-06-22
3911.0,2447.0,TRE028,Tie Rod Ends,3.0,N,000,111,9999999999,2024-05-02,9999999988,2024-06-20
3912.0,2942.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-07-21,9999999988,2024-07-22
