LABOUR_ID,DEALER_ORDER_ID,LABOUR_CODE,LABOUR_NAME,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
1706.0,1408.0,LR004,Charging Port Repair,9999999999,2024-04-25,9999999988,2024-06-17
1707.0,2943.0,LR008,Thermal Management Service,9999999999,2024-06-21,9999999988,2024-06-29
1708.0,156.0,LR013,Heat Pump Repair,9999999999,2024-03-04,9999999988,2024-04-07
1709.0,1582.0,LR003,Inverter Replacement,9999999999,2024-05-29,9999999988,2024-06-16
1710.0,4467.0,LR002,Motor Repair,9999999999,2024-07-10,9999999988,2024-07-12
1711.0,1591.0,LR017,Suspension Repair,9999999999,2024-07-06,9999999988,2024-07-22
1712.0,1749.0,LR018,Headlight Alignment,9999999999,2024-07-01,9999999988,2024-07-12
1713.0,4685.0,LR004,Charging Port Repair,9999999999,2024-05-27,9999999988,2024-05-29
1714.0,313.0,LR017,Suspension Repair,9999999999,2024-04-30,9999999988,2024-05-01
1715.0,1278.0,LR013,Heat Pump Repair,9999999999,2024-07-11,9999999988,2024-07-21
1716.0,1038.0,LR014,AC Compressor Service,9999999999,2024-07-21,9999999988,2024-07-22
1717.0,2188.0,LR017,Suspension Repair,9999999999,2024-05-30,9999999988,2024-07-08
1718.0,2997.0,LR014,AC Compressor Service,9999999999,2024-07-17,9999999988,2024-07-20
1719.0,4008.0,LR008,Thermal Management Service,9999999999,2024-05-07,9999999988,2024-05-20
1720.0,4989.0,LR017,Suspension Repair,9999999999,2024-07-21,9999999988,2024-07-21
1721.0,642.0,LR014,AC Compressor Service,9999999999,2024-05-13,9999999988,2024-05-30
1722.0,658.0,LR017,Suspension Repair,9999999999,2024-06-22,9999999988,2024-07-08
1723.0,3419.0,LR006,BMS Calibration,9999999999,2024-07-06,9999999988,2024-07-21
1724.0,4240.0,LR014,AC Compressor Service,9999999999,2024-05-19,9999999988,2024-07-02
1725.0,4820.0,LR008,Thermal Management Service,9999999999,2024-07-12,9999999988,2024-07-12
1726.0,4422.0,LR015,Water Pump Replacement,9999999999,2024-06-29,9999999988,2024-07-20
1727.0,942.0,LR015,Water Pump Replacement,9999999999,2024-05-27,9999999988,2024-06-05
1728.0,1231.0,LR014,AC Compressor Service,9999999999,2024-06-22,9999999988,2024-07-03
1729.0,2500.0,LR018,Headlight Alignment,9999999999,2024-05-20,9999999988,2024-07-15
1730.0,1262.0,LR004,Charging Port Repair,9999999999,2024-03-10,9999999988,2024-05-30
1731.0,2075.0,LR019,Windshield Replacement,9999999999,2024-03-28,9999999988,2024-04-08
1732.0,3468.0,LR017,Suspension Repair,9999999999,2024-07-19,9999999988,2024-07-21
1733.0,10.0,LR003,Inverter Replacement,9999999999,2024-07-09,9999999988,2024-07-12
1734.0,4823.0,LR003,Inverter Replacement,9999999999,2024-07-05,9999999988,2024-07-15
1735.0,2321.0,LR016,Brake System Service,9999999999,2024-06-27,9999999988,2024-07-19
1736.0,1300.0,LR013,Heat Pump Repair,9999999999,2024-02-12,9999999988,2024-03-20
1737.0,1487.0,LR008,Thermal Management Service,9999999999,2024-05-31,9999999988,2024-06-10
1738.0,4863.0,LR013,Heat Pump Repair,9999999999,2024-04-13,9999999988,2024-05-31
1739.0,4425.0,LR017,Suspension Repair,9999999999,2024-04-12,9999999988,2024-07-03
1740.0,3508.0,LR013,Heat Pump Repair,9999999999,2024-07-22,9999999988,2024-07-22
1741.0,1359.0,LR017,Suspension Repair,9999999999,2024-04-24,9999999988,2024-06-14
1742.0,1994.0,LR016,Brake System Service,9999999999,2024-04-13,9999999988,2024-05-20
1743.0,981.0,LR001,Battery Replacement,9999999999,2024-06-01,9999999988,2024-07-06
1744.0,1817.0,LR016,Brake System Service,9999999999,2024-05-30,9999999988,2024-07-02
1745.0,3841.0,LR015,Water Pump Replacement,9999999999,2024-07-04,9999999988,2024-07-22
1746.0,4309.0,LR006,BMS Calibration,9999999999,2024-05-23,9999999988,2024-06-24
1747.0,1575.0,LR016,Brake System Service,9999999999,2024-06-13,9999999988,2024-06-27
1748.0,4677.0,LR017,Suspension Repair,9999999999,2024-06-01,9999999988,2024-07-20
1749.0,1160.0,LR017,Suspension Repair,9999999999,2024-06-15,9999999988,2024-07-05
1750.0,418.0,LR018,Headlight Alignment,9999999999,2024-06-13,9999999988,2024-07-16
1751.0,3992.0,LR002,Motor Repair,9999999999,2024-05-16,9999999988,2024-05-20
1752.0,481.0,LR008,Thermal Management Service,9999999999,2024-06-21,9999999988,2024-07-21
1753.0,1725.0,LR014,AC Compressor Service,9999999999,2024-07-16,9999999988,2024-07-17
1754.0,1968.0,LR014,AC Compressor Service,9999999999,2024-06-17,9999999988,2024-07-16
1755.0,2324.0,LR017,Suspension Repair,9999999999,2024-06-20,9999999988,2024-07-19
1756.0,397.0,LR016,Brake System Service,9999999999,2024-05-12,9999999988,2024-07-08
1757.0,534.0,LR016,Brake System Service,9999999999,2024-06-08,9999999988,2024-07-13
1758.0,881.0,LR014,AC Compressor Service,9999999999,2024-05-29,9999999988,2024-06-16
1759.0,2770.0,LR007,Power Electronics Repair,9999999999,2024-03-19,9999999988,2024-06-17
1760.0,3503.0,LR008,Thermal Management Service,9999999999,2024-07-14,9999999988,2024-07-17
1761.0,2782.0,LR016,Brake System Service,9999999999,2024-04-27,9999999988,2024-06-21
1762.0,232.0,LR010,Onboard Charger Repair,9999999999,2024-05-03,9999999988,2024-05-27
1763.0,1596.0,LR018,Headlight Alignment,9999999999,2024-07-11,9999999988,2024-07-19
1764.0,2357.0,LR013,Heat Pump Repair,9999999999,2024-01-14,9999999988,2024-04-29
1765.0,3121.0,LR015,Water Pump Replacement,9999999999,2024-07-22,9999999988,2024-07-22
1766.0,1458.0,LR016,Brake System Service,9999999999,2024-05-04,9999999988,2024-07-19
1767.0,4381.0,LR016,Brake System Service,9999999999,2024-06-14,9999999988,2024-06-29
1768.0,551.0,LR016,Brake System Service,9999999999,2024-05-16,9999999988,2024-06-04
1769.0,3712.0,LR019,Windshield Replacement,9999999999,2024-06-06,9999999988,2024-06-16
1770.0,3498.0,LR002,Motor Repair,9999999999,2024-07-14,9999999988,2024-07-14
1771.0,1026.0,LR018,Headlight Alignment,9999999999,2024-05-11,9999999988,2024-05-21
1772.0,307.0,LR019,Windshield Replacement,9999999999,2024-06-21,9999999988,2024-07-13
1773.0,3064.0,LR017,Suspension Repair,9999999999,2024-07-06,9999999988,2024-07-11
1774.0,2899.0,LR016,Brake System Service,9999999999,2024-06-14,9999999988,2024-07-13
1775.0,2135.0,LR016,Brake System Service,9999999999,2024-07-17,9999999988,2024-07-20
1776.0,2159.0,LR011,Drive Unit Maintenance,9999999999,2024-06-21,9999999988,2024-06-25
1777.0,3110.0,LR017,Suspension Repair,9999999999,2024-04-14,9999999988,2024-04-17
1778.0,207.0,LR013,Heat Pump Repair,9999999999,2024-07-13,9999999988,2024-07-18
1779.0,4416.0,LR016,Brake System Service,9999999999,2024-07-05,9999999988,2024-07-08
1780.0,4778.0,LR016,Brake System Service,9999999999,2024-04-27,9999999988,2024-07-13
1781.0,2927.0,LR016,Brake System Service,9999999999,2024-07-01,9999999988,2024-07-16
1782.0,1013.0,LR008,Thermal Management Service,9999999999,2024-06-27,9999999988,2024-07-20
1783.0,2854.0,LR016,Brake System Service,9999999999,2024-07-15,9999999988,2024-07-22
1784.0,2655.0,LR018,Headlight Alignment,9999999999,2024-04-17,9999999988,2024-06-01
1785.0,1921.0,LR014,AC Compressor Service,9999999999,2024-03-12,9999999988,2024-04-24
1786.0,4032.0,LR016,Brake System Service,9999999999,2024-05-29,9999999988,2024-07-13
1787.0,766.0,LR016,Brake System Service,9999999999,2024-05-11,9999999988,2024-05-22
1788.0,1932.0,LR013,Heat Pump Repair,9999999999,2024-04-24,9999999988,2024-06-26
1789.0,3835.0,LR016,Brake System Service,9999999999,2024-04-26,9999999988,2024-05-22
1790.0,4568.0,LR015,Water Pump Replacement,9999999999,2024-04-09,9999999988,2024-07-16
1791.0,537.0,LR016,Brake System Service,9999999999,2024-06-15,9999999988,2024-06-16
1792.0,468.0,LR018,Headlight Alignment,9999999999,2024-07-15,9999999988,2024-07-18
1793.0,1687.0,LR017,Suspension Repair,9999999999,2024-07-16,9999999988,2024-07-19
1794.0,3989.0,LR007,Power Electronics Repair,9999999999,2024-05-26,9999999988,2024-07-07
1795.0,3160.0,LR018,Headlight Alignment,9999999999,2024-06-17,9999999988,2024-06-25
1796.0,2427.0,LR016,Brake System Service,9999999999,2024-06-01,9999999988,2024-06-08
1797.0,3562.0,LR005,DC-DC Converter Replacement,9999999999,2024-07-18,9999999988,2024-07-22
1798.0,1977.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-17,9999999988,2024-07-20
1799.0,1321.0,LR016,Brake System Service,9999999999,2024-07-18,9999999988,2024-07-22
1800.0,2937.0,LR018,Headlight Alignment,9999999999,2024-04-03,9999999988,2024-04-13
1801.0,229.0,LR016,Brake System Service,9999999999,2024-06-19,9999999988,2024-07-07
1802.0,477.0,LR017,Suspension Repair,9999999999,2024-02-07,9999999988,2024-05-31
1803.0,2939.0,LR010,Onboard Charger Repair,9999999999,2024-02-27,9999999988,2024-05-18
1804.0,920.0,LR018,Headlight Alignment,9999999999,2024-05-29,9999999988,2024-07-07
1805.0,1860.0,LR007,Power Electronics Repair,9999999999,2024-04-28,9999999988,2024-07-20
1806.0,1278.0,LR016,Brake System Service,9999999999,2024-06-20,9999999988,2024-06-21
1807.0,2002.0,LR016,Brake System Service,9999999999,2024-07-18,9999999988,2024-07-20
1808.0,2796.0,LR016,Brake System Service,9999999999,2024-05-16,9999999988,2024-07-09
1809.0,2621.0,LR013,Heat Pump Repair,9999999999,2024-07-22,9999999988,2024-07-22
1810.0,3898.0,LR016,Brake System Service,9999999999,2024-07-12,9999999988,2024-07-20
1811.0,2808.0,LR014,AC Compressor Service,9999999999,2024-07-08,9999999988,2024-07-15
1812.0,1775.0,LR014,AC Compressor Service,9999999999,2024-03-31,9999999988,2024-05-14
1813.0,3940.0,LR017,Suspension Repair,9999999999,2024-04-21,9999999988,2024-06-28
1814.0,3519.0,LR013,Heat Pump Repair,9999999999,2024-04-10,9999999988,2024-04-30
1815.0,1010.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-24,9999999988,2024-07-20
1816.0,553.0,LR018,Headlight Alignment,9999999999,2024-07-22,9999999988,2024-07-22
1817.0,691.0,LR016,Brake System Service,9999999999,2024-04-03,9999999988,2024-06-16
1818.0,1154.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-27,9999999988,2024-06-28
1819.0,4735.0,LR018,Headlight Alignment,9999999999,2024-07-22,9999999988,2024-07-22
1820.0,3271.0,LR017,Suspension Repair,9999999999,2024-06-30,9999999988,2024-07-18
1821.0,4956.0,LR017,Suspension Repair,9999999999,2024-07-05,9999999988,2024-07-14
1822.0,3280.0,LR020,Fuse Replacement,9999999999,2024-07-13,9999999988,2024-07-22
1823.0,749.0,LR008,Thermal Management Service,9999999999,2024-06-26,9999999988,2024-07-16
1824.0,771.0,LR012,Gearbox Service,9999999999,2024-07-22,9999999988,2024-07-22
1825.0,4368.0,LR016,Brake System Service,9999999999,2024-05-28,9999999988,2024-07-18
1826.0,1354.0,LR018,Headlight Alignment,9999999999,2024-07-19,9999999988,2024-07-22
1827.0,2226.0,LR018,Headlight Alignment,9999999999,2024-07-01,9999999988,2024-07-05
1828.0,4938.0,LR018,Headlight Alignment,9999999999,2024-07-14,9999999988,2024-07-21
1829.0,1622.0,LR014,AC Compressor Service,9999999999,2024-04-06,9999999988,2024-07-17
1830.0,149.0,LR011,Drive Unit Maintenance,9999999999,2024-04-01,9999999988,2024-04-09
1831.0,1130.0,LR016,Brake System Service,9999999999,2024-02-17,9999999988,2024-05-21
1832.0,3869.0,LR013,Heat Pump Repair,9999999999,2024-05-26,9999999988,2024-07-14
1833.0,3582.0,LR018,Headlight Alignment,9999999999,2024-05-21,9999999988,2024-06-11
1834.0,447.0,LR003,Inverter Replacement,9999999999,2024-07-04,9999999988,2024-07-20
1835.0,2033.0,LR017,Suspension Repair,9999999999,2024-07-22,9999999988,2024-07-22
1836.0,507.0,LR016,Brake System Service,9999999999,2024-07-20,9999999988,2024-07-22
1837.0,2579.0,LR013,Heat Pump Repair,9999999999,2024-07-02,9999999988,2024-07-10
1838.0,2247.0,LR016,Brake System Service,9999999999,2024-04-09,9999999988,2024-05-09
1839.0,4019.0,LR003,Inverter Replacement,9999999999,2024-06-12,9999999988,2024-06-13
1840.0,2521.0,LR010,Onboard Charger Repair,9999999999,2024-06-28,9999999988,2024-07-18
1841.0,1526.0,LR013,Heat Pump Repair,9999999999,2024-05-02,9999999988,2024-06-25
1842.0,876.0,LR017,Suspension Repair,9999999999,2024-06-05,9999999988,2024-07-05
1843.0,3567.0,LR016,Brake System Service,9999999999,2024-06-27,9999999988,2024-07-16
1844.0,805.0,LR019,Windshield Replacement,9999999999,2024-04-17,9999999988,2024-06-06
1845.0,727.0,LR018,Headlight Alignment,9999999999,2024-04-25,9999999988,2024-06-07
1846.0,1324.0,LR017,Suspension Repair,9999999999,2024-05-01,9999999988,2024-06-16
1847.0,2983.0,LR006,BMS Calibration,9999999999,2024-06-14,9999999988,2024-06-24
1848.0,2356.0,LR014,AC Compressor Service,9999999999,2024-01-13,9999999988,2024-04-20
1849.0,2136.0,LR018,Headlight Alignment,9999999999,2024-06-19,9999999988,2024-06-21
1850.0,471.0,LR013,Heat Pump Repair,9999999999,2024-07-06,9999999988,2024-07-14
1851.0,1667.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-25,9999999988,2024-07-19
1852.0,3248.0,LR015,Water Pump Replacement,9999999999,2024-04-13,9999999988,2024-06-24
1853.0,2410.0,LR017,Suspension Repair,9999999999,2024-07-07,9999999988,2024-07-09
1854.0,4025.0,LR020,Fuse Replacement,9999999999,2024-07-20,9999999988,2024-07-21
1855.0,4317.0,LR018,Headlight Alignment,9999999999,2024-04-04,9999999988,2024-05-16
1856.0,2665.0,LR003,Inverter Replacement,9999999999,2024-07-10,9999999988,2024-07-16
1857.0,1260.0,LR018,Headlight Alignment,9999999999,2024-03-17,9999999988,2024-05-09
1858.0,4753.0,LR017,Suspension Repair,9999999999,2024-05-27,9999999988,2024-07-02
1859.0,3601.0,LR019,Windshield Replacement,9999999999,2024-07-14,9999999988,2024-07-20
1860.0,2327.0,LR015,Water Pump Replacement,9999999999,2024-07-02,9999999988,2024-07-15
1861.0,1770.0,LR017,Suspension Repair,9999999999,2024-06-02,9999999988,2024-07-20
1862.0,2376.0,LR017,Suspension Repair,9999999999,2024-07-07,9999999988,2024-07-17
1863.0,839.0,LR013,Heat Pump Repair,9999999999,2024-05-05,9999999988,2024-07-15
1864.0,4506.0,LR017,Suspension Repair,9999999999,2024-07-02,9999999988,2024-07-21
1865.0,4611.0,LR004,Charging Port Repair,9999999999,2024-05-16,9999999988,2024-07-01
1866.0,3808.0,LR003,Inverter Replacement,9999999999,2024-07-14,9999999988,2024-07-16
1867.0,1328.0,LR018,Headlight Alignment,9999999999,2024-04-02,9999999988,2024-05-26
1868.0,2108.0,LR003,Inverter Replacement,9999999999,2024-07-18,9999999988,2024-07-21
1869.0,4086.0,LR017,Suspension Repair,9999999999,2024-03-15,9999999988,2024-07-21
1870.0,3085.0,LR018,Headlight Alignment,9999999999,2024-05-26,9999999988,2024-06-04
1871.0,3704.0,LR003,Inverter Replacement,9999999999,2024-05-20,9999999988,2024-07-19
1872.0,2652.0,LR014,AC Compressor Service,9999999999,2024-04-05,9999999988,2024-05-21
1873.0,2792.0,LR017,Suspension Repair,9999999999,2024-06-21,9999999988,2024-06-24
1874.0,4755.0,LR016,Brake System Service,9999999999,2024-07-13,9999999988,2024-07-16
1875.0,1459.0,LR019,Windshield Replacement,9999999999,2024-07-02,9999999988,2024-07-11
1876.0,3558.0,LR016,Brake System Service,9999999999,2024-03-10,9999999988,2024-04-09
1877.0,4462.0,LR013,Heat Pump Repair,9999999999,2024-07-15,9999999988,2024-07-21
1878.0,157.0,LR014,AC Compressor Service,9999999999,2024-07-06,9999999988,2024-07-12
1879.0,480.0,LR016,Brake System Service,9999999999,2024-03-20,9999999988,2024-06-19
1880.0,1266.0,LR013,Heat Pump Repair,9999999999,2024-05-26,9999999988,2024-07-21
1881.0,1439.0,LR018,Headlight Alignment,9999999999,2024-07-22,9999999988,2024-07-22
1882.0,4561.0,LR014,AC Compressor Service,9999999999,2024-05-09,9999999988,2024-06-19
1883.0,3331.0,LR018,Headlight Alignment,9999999999,2024-07-20,9999999988,2024-07-22
1884.0,3539.0,LR020,Fuse Replacement,9999999999,2024-07-19,9999999988,2024-07-22
1885.0,3559.0,LR014,AC Compressor Service,9999999999,2024-07-15,9999999988,2024-07-17
1886.0,760.0,LR017,Suspension Repair,9999999999,2024-04-07,9999999988,2024-06-06
1887.0,655.0,LR018,Headlight Alignment,9999999999,2024-04-15,9999999988,2024-05-15
1888.0,4795.0,LR015,Water Pump Replacement,9999999999,2024-02-20,9999999988,2024-05-10
1889.0,2890.0,LR014,AC Compressor Service,9999999999,2024-07-02,9999999988,2024-07-02
1890.0,1258.0,LR015,Water Pump Replacement,9999999999,2024-04-04,9999999988,2024-04-17
1891.0,4187.0,LR014,AC Compressor Service,9999999999,2024-04-03,9999999988,2024-06-29
1892.0,428.0,LR001,Battery Replacement,9999999999,2024-05-03,9999999988,2024-06-03
1893.0,198.0,LR018,Headlight Alignment,9999999999,2024-07-15,9999999988,2024-07-18
1894.0,1600.0,LR016,Brake System Service,9999999999,2024-07-09,9999999988,2024-07-17
1895.0,2049.0,LR014,AC Compressor Service,9999999999,2024-07-11,9999999988,2024-07-16
1896.0,2664.0,LR016,Brake System Service,9999999999,2024-06-03,9999999988,2024-06-27
1897.0,1344.0,LR018,Headlight Alignment,9999999999,2024-06-16,9999999988,2024-07-17
1898.0,3209.0,LR017,Suspension Repair,9999999999,2024-07-01,9999999988,2024-07-18
1899.0,907.0,LR017,Suspension Repair,9999999999,2024-05-07,9999999988,2024-07-10
1900.0,1093.0,LR017,Suspension Repair,9999999999,2024-07-01,9999999988,2024-07-10
1901.0,4580.0,LR017,Suspension Repair,9999999999,2024-07-21,9999999988,2024-07-22
1902.0,3777.0,LR006,BMS Calibration,9999999999,2024-06-08,9999999988,2024-06-21
1903.0,1328.0,LR015,Water Pump Replacement,9999999999,2024-07-09,9999999988,2024-07-14
1904.0,1688.0,LR017,Suspension Repair,9999999999,2024-06-16,9999999988,2024-07-15
1905.0,3968.0,LR013,Heat Pump Repair,9999999999,2024-06-17,9999999988,2024-06-21
1906.0,1027.0,LR001,Battery Replacement,9999999999,2024-07-14,9999999988,2024-07-21
1907.0,240.0,LR001,Battery Replacement,9999999999,2024-01-31,9999999988,2024-02-18
1908.0,2064.0,LR006,BMS Calibration,9999999999,2024-07-09,9999999988,2024-07-10
1909.0,4481.0,LR011,Drive Unit Maintenance,9999999999,2024-07-16,9999999988,2024-07-17
1910.0,4468.0,LR017,Suspension Repair,9999999999,2024-05-21,9999999988,2024-06-05
1911.0,1484.0,LR014,AC Compressor Service,9999999999,2024-07-04,9999999988,2024-07-13
1912.0,447.0,LR019,Windshield Replacement,9999999999,2024-07-19,9999999988,2024-07-21
1913.0,1508.0,LR007,Power Electronics Repair,9999999999,2024-05-23,9999999988,2024-06-11
1914.0,4307.0,LR018,Headlight Alignment,9999999999,2024-05-10,9999999988,2024-06-13
1915.0,4655.0,LR018,Headlight Alignment,9999999999,2024-06-26,9999999988,2024-07-21
1916.0,4240.0,LR017,Suspension Repair,9999999999,2024-06-26,9999999988,2024-07-17
1917.0,1759.0,LR016,Brake System Service,9999999999,2024-06-24,9999999988,2024-07-16
1918.0,2126.0,LR016,Brake System Service,9999999999,2024-07-15,9999999988,2024-07-15
1919.0,4179.0,LR008,Thermal Management Service,9999999999,2024-06-01,9999999988,2024-07-01
1920.0,3979.0,LR004,Charging Port Repair,9999999999,2024-07-10,9999999988,2024-07-12
1921.0,1231.0,LR003,Inverter Replacement,9999999999,2024-05-23,9999999988,2024-07-22
1922.0,2253.0,LR018,Headlight Alignment,9999999999,2024-01-13,9999999988,2024-03-17
1923.0,1722.0,LR016,Brake System Service,9999999999,2024-06-14,9999999988,2024-07-02
1924.0,123.0,LR005,DC-DC Converter Replacement,9999999999,2024-07-20,9999999988,2024-07-22
1925.0,661.0,LR011,Drive Unit Maintenance,9999999999,2024-05-14,9999999988,2024-06-07
1926.0,2777.0,LR016,Brake System Service,9999999999,2024-07-04,9999999988,2024-07-08
1927.0,212.0,LR017,Suspension Repair,9999999999,2024-03-21,9999999988,2024-04-23
1928.0,1028.0,LR013,Heat Pump Repair,9999999999,2024-07-18,9999999988,2024-07-18
1929.0,2246.0,LR016,Brake System Service,9999999999,2024-05-25,9999999988,2024-06-14
1930.0,1272.0,LR016,Brake System Service,9999999999,2024-07-04,9999999988,2024-07-06
1931.0,77.0,LR014,AC Compressor Service,9999999999,2024-06-27,9999999988,2024-07-04
1932.0,4695.0,LR002,Motor Repair,9999999999,2024-06-17,9999999988,2024-07-05
1933.0,575.0,LR017,Suspension Repair,9999999999,2024-07-03,9999999988,2024-07-05
1934.0,514.0,LR015,Water Pump Replacement,9999999999,2024-01-16,9999999988,2024-06-18
1935.0,403.0,LR008,Thermal Management Service,9999999999,2024-07-18,9999999988,2024-07-21
1936.0,583.0,LR015,Water Pump Replacement,9999999999,2024-01-18,9999999988,2024-04-05
1937.0,746.0,LR003,Inverter Replacement,9999999999,2024-02-03,9999999988,2024-02-29
1938.0,3960.0,LR016,Brake System Service,9999999999,2024-05-08,9999999988,2024-06-26
1939.0,1342.0,LR017,Suspension Repair,9999999999,2024-07-12,9999999988,2024-07-12
1940.0,1193.0,LR003,Inverter Replacement,9999999999,2024-04-06,9999999988,2024-04-27
1941.0,3662.0,LR017,Suspension Repair,9999999999,2024-02-12,9999999988,2024-04-14
1942.0,1304.0,LR003,Inverter Replacement,9999999999,2024-06-06,9999999988,2024-06-06
1943.0,326.0,LR016,Brake System Service,9999999999,2024-05-29,9999999988,2024-06-29
1944.0,1096.0,LR019,Windshield Replacement,9999999999,2024-07-02,9999999988,2024-07-20
1945.0,4036.0,LR017,Suspension Repair,9999999999,2024-06-30,9999999988,2024-07-10
1946.0,2730.0,LR011,Drive Unit Maintenance,9999999999,2024-05-30,9999999988,2024-06-04
1947.0,625.0,LR013,Heat Pump Repair,9999999999,2024-06-02,9999999988,2024-06-19
1948.0,1186.0,LR013,Heat Pump Repair,9999999999,2024-03-21,9999999988,2024-05-01
1949.0,3827.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-17,9999999988,2024-06-20
1950.0,1701.0,LR016,Brake System Service,9999999999,2024-03-24,9999999988,2024-04-26
1951.0,3419.0,LR014,AC Compressor Service,9999999999,2024-02-06,9999999988,2024-02-09
1952.0,1628.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-04,9999999988,2024-07-07
1953.0,3793.0,LR002,Motor Repair,9999999999,2024-06-07,9999999988,2024-07-11
1954.0,3708.0,LR014,AC Compressor Service,9999999999,2024-06-22,9999999988,2024-07-22
1955.0,1711.0,LR010,Onboard Charger Repair,9999999999,2024-06-11,9999999988,2024-07-21
1956.0,2186.0,LR016,Brake System Service,9999999999,2024-07-16,9999999988,2024-07-18
1957.0,3986.0,LR001,Battery Replacement,9999999999,2024-07-22,9999999988,2024-07-22
1958.0,445.0,LR017,Suspension Repair,9999999999,2024-07-13,9999999988,2024-07-13
1959.0,4196.0,LR017,Suspension Repair,9999999999,2024-05-09,9999999988,2024-07-13
1960.0,2711.0,LR013,Heat Pump Repair,9999999999,2024-06-18,9999999988,2024-07-12
1961.0,3355.0,LR016,Brake System Service,9999999999,2024-07-08,9999999988,2024-07-21
1962.0,2730.0,LR018,Headlight Alignment,9999999999,2024-07-04,9999999988,2024-07-10
1963.0,3695.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-17,9999999988,2024-07-20
1964.0,1970.0,LR017,Suspension Repair,9999999999,2024-01-16,9999999988,2024-01-22
1965.0,3124.0,LR017,Suspension Repair,9999999999,2024-07-03,9999999988,2024-07-12
1966.0,1759.0,LR013,Heat Pump Repair,9999999999,2024-05-22,9999999988,2024-06-19
1967.0,4082.0,LR006,BMS Calibration,9999999999,2024-07-18,9999999988,2024-07-18
1968.0,3762.0,LR018,Headlight Alignment,9999999999,2024-04-22,9999999988,2024-07-06
1969.0,4442.0,LR014,AC Compressor Service,9999999999,2024-07-04,9999999988,2024-07-07
1970.0,2383.0,LR007,Power Electronics Repair,9999999999,2024-07-09,9999999988,2024-07-15
1971.0,3124.0,LR014,AC Compressor Service,9999999999,2024-07-03,9999999988,2024-07-14
1972.0,2917.0,LR016,Brake System Service,9999999999,2024-07-11,9999999988,2024-07-12
1973.0,493.0,LR015,Water Pump Replacement,9999999999,2024-07-20,9999999988,2024-07-20
1974.0,1959.0,LR012,Gearbox Service,9999999999,2024-04-16,9999999988,2024-06-17
1975.0,148.0,LR016,Brake System Service,9999999999,2024-07-07,9999999988,2024-07-17
1976.0,4942.0,LR018,Headlight Alignment,9999999999,2024-07-18,9999999988,2024-07-20
1977.0,1511.0,LR016,Brake System Service,9999999999,2024-07-14,9999999988,2024-07-18
1978.0,425.0,LR016,Brake System Service,9999999999,2024-02-22,9999999988,2024-06-16
1979.0,4362.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-20,9999999988,2024-07-20
1980.0,4146.0,LR017,Suspension Repair,9999999999,2024-06-24,9999999988,2024-06-25
1981.0,939.0,LR006,BMS Calibration,9999999999,2024-05-14,9999999988,2024-06-07
1982.0,2577.0,LR019,Windshield Replacement,9999999999,2024-04-10,9999999988,2024-06-30
1983.0,4747.0,LR004,Charging Port Repair,9999999999,2024-04-08,9999999988,2024-05-28
1984.0,908.0,LR003,Inverter Replacement,9999999999,2024-05-28,9999999988,2024-06-28
1985.0,2442.0,LR017,Suspension Repair,9999999999,2024-06-18,9999999988,2024-07-18
1986.0,949.0,LR016,Brake System Service,9999999999,2024-07-08,9999999988,2024-07-11
1987.0,1195.0,LR018,Headlight Alignment,9999999999,2024-06-06,9999999988,2024-07-14
1988.0,1260.0,LR007,Power Electronics Repair,9999999999,2024-07-22,9999999988,2024-07-22
1989.0,4753.0,LR016,Brake System Service,9999999999,2024-06-04,9999999988,2024-06-05
1990.0,1634.0,LR007,Power Electronics Repair,9999999999,2024-07-20,9999999988,2024-07-20
1991.0,4435.0,LR017,Suspension Repair,9999999999,2024-05-22,9999999988,2024-06-19
1992.0,1845.0,LR017,Suspension Repair,9999999999,2024-05-05,9999999988,2024-05-23
1993.0,1433.0,LR014,AC Compressor Service,9999999999,2024-03-01,9999999988,2024-05-02
1994.0,4129.0,LR013,Heat Pump Repair,9999999999,2024-04-21,9999999988,2024-07-20
1995.0,3757.0,LR018,Headlight Alignment,9999999999,2024-04-29,9999999988,2024-05-06
1996.0,4388.0,LR001,Battery Replacement,9999999999,2024-05-05,9999999988,2024-05-10
1997.0,2321.0,LR013,Heat Pump Repair,9999999999,2024-07-22,9999999988,2024-07-22
1998.0,1254.0,LR017,Suspension Repair,9999999999,2024-07-22,9999999988,2024-07-22
1999.0,3969.0,LR005,DC-DC Converter Replacement,9999999999,2024-06-25,9999999988,2024-07-04
2000.0,3939.0,LR001,Battery Replacement,9999999999,2024-06-05,9999999988,2024-07-09
2001.0,698.0,LR016,Brake System Service,9999999999,2024-01-21,9999999988,2024-03-14
2002.0,1209.0,LR018,Headlight Alignment,9999999999,2024-06-23,9999999988,2024-07-07
2003.0,4226.0,LR017,Suspension Repair,9999999999,2024-07-12,9999999988,2024-07-18
2004.0,4845.0,LR014,AC Compressor Service,9999999999,2024-06-10,9999999988,2024-06-29
