SALE_PART_ID,DEALER_ORDER_ID,PART_CODE,PART_NAME,PART_QUANTITY,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
2377.0,4876.0,IN003,Inverter,1.0,9999999999,2024-05-23,9999999988,2024-06-19
2378.0,1952.0,FB035,Fuse Box,1.0,9999999999,2024-05-13,9999999988,2024-07-06
2379.0,648.0,WB025,Wiper Blades,4.0,9999999999,2024-01-07,9999999988,2024-04-08
2380.0,4231.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-01-04,9999999988,2024-05-25
2381.0,1320.0,WS021,Windshield,1.0,9999999999,2024-05-22,9999999988,2024-06-24
2382.0,564.0,MI022,Mirrors,3.0,9999999999,2024-02-03,9999999988,2024-05-24
2383.0,4513.0,HVC011,High Voltage Cables,4.0,9999999999,2024-05-24,9999999988,2024-06-28
2384.0,3955.0,TMS008,Thermal Management System,1.0,9999999999,2024-01-26,9999999988,2024-04-14
2385.0,3004.0,DC005,DC-DC Converter,1.0,9999999999,2024-03-13,9999999988,2024-05-22
2386.0,2720.0,EWP016,Electric Water Pump,1.0,9999999999,2024-04-07,9999999988,2024-05-06
2387.0,3983.0,SC026,"Suspension Components (Shocks, Struts)",3.0,9999999999,2024-03-23,9999999988,2024-07-02
2388.0,2558.0,CA027,Control Arms,3.0,9999999999,2024-03-13,9999999988,2024-07-07
2389.0,2657.0,MI022,Mirrors,3.0,9999999999,2024-02-22,9999999988,2024-05-30
2390.0,4330.0,HVC011,High Voltage Cables,1.0,9999999999,2024-02-13,9999999988,2024-04-14
2391.0,3084.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-02-07,9999999988,2024-06-05
2392.0,3675.0,WS021,Windshield,1.0,9999999999,2024-03-05,9999999988,2024-05-13
2393.0,4330.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-04-09,9999999988,2024-07-08
2394.0,4180.0,TMS008,Thermal Management System,1.0,9999999999,2024-04-11,9999999988,2024-07-06
2395.0,694.0,PSF033,Power Steering Fluid (if applicable),4.0,9999999999,2024-03-12,9999999988,2024-05-27
2396.0,395.0,EWP016,Electric Water Pump,1.0,9999999999,2024-06-11,9999999988,2024-06-28
2397.0,882.0,HL023,Headlights,4.0,9999999999,2024-02-07,9999999988,2024-04-08
2398.0,3286.0,AX030,Axles,2.0,9999999999,2024-02-28,9999999988,2024-04-18
2399.0,364.0,CP004,Charging Port,1.0,9999999999,2024-03-10,9999999988,2024-05-14
2400.0,1490.0,IN003,Inverter,1.0,9999999999,2024-06-22,9999999988,2024-06-25
2401.0,2346.0,BF032,Brake Fluid,3.0,9999999999,2024-05-25,9999999988,2024-06-30
2402.0,3671.0,CA027,Control Arms,3.0,9999999999,2024-04-14,9999999988,2024-06-21
2403.0,3937.0,TRE028,Tie Rod Ends,1.0,9999999999,2024-02-27,9999999988,2024-05-17
2404.0,3033.0,BP001,Battery Pack,1.0,9999999999,2024-03-21,9999999988,2024-04-28
2405.0,1743.0,CAF034,Cabin Air Filter,4.0,9999999999,2024-03-02,9999999988,2024-06-23
2406.0,371.0,TL024,Taillights,2.0,9999999999,2024-06-27,9999999988,2024-07-17
2407.0,3708.0,BP001,Battery Pack,1.0,9999999999,2024-04-04,9999999988,2024-04-04
2408.0,3101.0,BP001,Battery Pack,1.0,9999999999,2024-05-21,9999999988,2024-06-03
2409.0,361.0,DC005,DC-DC Converter,1.0,9999999999,2024-01-12,9999999988,2024-04-06
2410.0,4787.0,EM002,Electric Motor,1.0,9999999999,2024-06-07,9999999988,2024-07-21
2411.0,2476.0,CAF034,Cabin Air Filter,1.0,9999999999,2024-02-06,9999999988,2024-07-18
2412.0,3680.0,EM002,Electric Motor,1.0,9999999999,2024-01-21,9999999988,2024-04-05
2413.0,923.0,MI022,Mirrors,4.0,9999999999,2024-04-22,9999999988,2024-06-21
2414.0,410.0,IN003,Inverter,1.0,9999999999,2024-03-18,9999999988,2024-06-09
2415.0,2550.0,MI022,Mirrors,3.0,9999999999,2024-01-02,9999999988,2024-03-31
2416.0,2990.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-06-05,9999999988,2024-07-04
2417.0,4511.0,TRE028,Tie Rod Ends,4.0,9999999999,2024-07-07,9999999988,2024-07-18
2418.0,849.0,SC026,"Suspension Components (Shocks, Struts)",1.0,9999999999,2024-06-14,9999999988,2024-07-03
2419.0,901.0,MI022,Mirrors,1.0,9999999999,2024-06-06,9999999988,2024-06-08
2420.0,1263.0,IN003,Inverter,1.0,9999999999,2024-04-30,9999999988,2024-05-17
2421.0,3905.0,CAF034,Cabin Air Filter,1.0,9999999999,2024-03-05,9999999988,2024-05-06
2422.0,4020.0,HVC011,High Voltage Cables,2.0,9999999999,2024-02-17,9999999988,2024-05-24
2423.0,589.0,HVC011,High Voltage Cables,2.0,9999999999,2024-06-23,9999999988,2024-06-30
2424.0,4803.0,BD018,Brake Discs,1.0,9999999999,2024-05-31,9999999988,2024-06-22
2425.0,2097.0,TI019,Tires,4.0,9999999999,2024-02-18,9999999988,2024-04-07
2426.0,3181.0,DC005,DC-DC Converter,1.0,9999999999,2024-01-07,9999999988,2024-07-02
2427.0,4208.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-05-01,9999999988,2024-06-16
2428.0,3820.0,BP001,Battery Pack,1.0,9999999999,2024-05-15,9999999988,2024-07-03
2429.0,270.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-03-26,9999999988,2024-05-25
2430.0,2161.0,WB020,Wheel Bearings,4.0,9999999999,2024-01-12,9999999988,2024-04-16
2431.0,3741.0,WB020,Wheel Bearings,3.0,9999999999,2024-02-23,9999999988,2024-04-15
2432.0,4820.0,OC010,Onboard Charger,1.0,9999999999,2024-03-21,9999999988,2024-06-01
2433.0,4506.0,MI022,Mirrors,4.0,9999999999,2024-01-07,9999999988,2024-04-27
2434.0,1939.0,AX030,Axles,2.0,9999999999,2024-06-16,9999999988,2024-07-21
2435.0,2916.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-03-29,9999999988,2024-03-30
2436.0,4249.0,TI019,Tires,3.0,9999999999,2024-03-26,9999999988,2024-06-09
2437.0,2005.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-02-21,9999999988,2024-04-10
2438.0,2812.0,BP001,Battery Pack,1.0,9999999999,2024-03-18,9999999988,2024-04-11
2439.0,3348.0,BF032,Brake Fluid,2.0,9999999999,2024-05-31,9999999988,2024-07-16
2440.0,4776.0,IN003,Inverter,1.0,9999999999,2024-05-20,9999999988,2024-07-04
2441.0,2276.0,AX030,Axles,2.0,9999999999,2024-02-22,9999999988,2024-02-27
2442.0,1579.0,BP001,Battery Pack,1.0,9999999999,2024-06-02,9999999988,2024-07-13
2443.0,3107.0,WS021,Windshield,1.0,9999999999,2024-05-13,9999999988,2024-06-12
2444.0,1618.0,AX030,Axles,2.0,9999999999,2024-02-25,9999999988,2024-04-21
2445.0,4868.0,DC005,DC-DC Converter,1.0,9999999999,2024-07-12,9999999988,2024-07-15
2446.0,1084.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-06-03,9999999988,2024-06-26
2447.0,379.0,IN003,Inverter,1.0,9999999999,2024-06-28,9999999988,2024-07-17
2448.0,1181.0,BP001,Battery Pack,1.0,9999999999,2024-03-19,9999999988,2024-04-23
2449.0,495.0,CVJ029,CV Joints,1.0,9999999999,2024-07-11,9999999988,2024-07-20
2450.0,3993.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-06-26,9999999988,2024-06-27
2451.0,3292.0,TI019,Tires,1.0,9999999999,2024-06-08,9999999988,2024-06-17
2452.0,3062.0,BD018,Brake Discs,3.0,9999999999,2024-04-23,9999999988,2024-06-29
2453.0,4204.0,SC026,"Suspension Components (Shocks, Struts)",4.0,9999999999,2024-06-14,9999999988,2024-06-19
2454.0,2581.0,CVJ029,CV Joints,3.0,9999999999,2024-04-30,9999999988,2024-05-26
2455.0,1645.0,RG013,Reduction Gear,1.0,9999999999,2024-03-04,9999999988,2024-04-02
2456.0,1174.0,CVJ029,CV Joints,3.0,9999999999,2024-03-22,9999999988,2024-05-20
2457.0,2410.0,MI022,Mirrors,1.0,9999999999,2024-02-20,9999999988,2024-03-22
2458.0,3264.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-05-14,9999999988,2024-06-03
2459.0,3053.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-03-02,9999999988,2024-03-13
2460.0,2186.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-02-10,9999999988,2024-03-05
2461.0,3668.0,WB020,Wheel Bearings,1.0,9999999999,2024-04-08,9999999988,2024-06-02
2462.0,2167.0,SC026,"Suspension Components (Shocks, Struts)",2.0,9999999999,2024-04-20,9999999988,2024-05-08
2463.0,4449.0,SC026,"Suspension Components (Shocks, Struts)",1.0,9999999999,2024-01-24,9999999988,2024-03-18
2464.0,3898.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-05-24,9999999988,2024-06-03
2465.0,601.0,AX030,Axles,4.0,9999999999,2024-06-09,9999999988,2024-06-21
2466.0,4714.0,TMS008,Thermal Management System,1.0,9999999999,2024-05-09,9999999988,2024-07-17
2467.0,438.0,BF032,Brake Fluid,2.0,9999999999,2024-04-11,9999999988,2024-05-01
2468.0,1725.0,EWP016,Electric Water Pump,1.0,9999999999,2024-01-22,9999999988,2024-01-27
2469.0,4383.0,BD018,Brake Discs,3.0,9999999999,2024-05-12,9999999988,2024-07-21
2470.0,3584.0,EWP016,Electric Water Pump,1.0,9999999999,2024-06-13,9999999988,2024-07-12
2471.0,3198.0,BD018,Brake Discs,2.0,9999999999,2024-07-06,9999999988,2024-07-13
2472.0,3437.0,MI022,Mirrors,3.0,9999999999,2024-03-29,9999999988,2024-04-21
2473.0,3035.0,WB025,Wiper Blades,4.0,9999999999,2024-06-14,9999999988,2024-07-04
2474.0,2117.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-02-02,9999999988,2024-05-27
2475.0,2126.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-04-07,9999999988,2024-07-21
2476.0,4925.0,TL024,Taillights,1.0,9999999999,2024-05-13,9999999988,2024-05-27
2477.0,1037.0,EWP016,Electric Water Pump,1.0,9999999999,2024-01-16,9999999988,2024-01-17
2478.0,2814.0,BD018,Brake Discs,3.0,9999999999,2024-02-18,9999999988,2024-05-03
2479.0,3481.0,AX030,Axles,3.0,9999999999,2024-05-21,9999999988,2024-05-23
2480.0,272.0,WS021,Windshield,1.0,9999999999,2024-05-24,9999999988,2024-06-25
2481.0,2803.0,SC026,"Suspension Components (Shocks, Struts)",3.0,9999999999,2024-07-19,9999999988,2024-07-20
2482.0,1648.0,TI019,Tires,3.0,9999999999,2024-06-03,9999999988,2024-06-13
2483.0,1637.0,BD018,Brake Discs,1.0,9999999999,2024-02-10,9999999988,2024-06-08
2484.0,1585.0,RG013,Reduction Gear,1.0,9999999999,2024-03-15,9999999988,2024-04-25
2485.0,2497.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-05-05,9999999988,2024-07-06
2486.0,2314.0,IN003,Inverter,1.0,9999999999,2024-06-05,9999999988,2024-06-12
2487.0,3719.0,WB025,Wiper Blades,2.0,9999999999,2024-01-16,9999999988,2024-07-04
2488.0,1040.0,OC010,Onboard Charger,1.0,9999999999,2024-02-02,9999999988,2024-02-08
2489.0,4022.0,HP014,Heat Pump,1.0,9999999999,2024-05-17,9999999988,2024-06-06
2490.0,945.0,WS021,Windshield,1.0,9999999999,2024-06-08,9999999988,2024-07-05
2491.0,4693.0,WS021,Windshield,1.0,9999999999,2024-02-14,9999999988,2024-05-03
2492.0,1114.0,PSF033,Power Steering Fluid (if applicable),3.0,9999999999,2024-03-21,9999999988,2024-05-25
2493.0,3892.0,CA027,Control Arms,1.0,9999999999,2024-02-05,9999999988,2024-02-25
2494.0,3372.0,TL024,Taillights,4.0,9999999999,2024-02-23,9999999988,2024-04-16
2495.0,3002.0,HP014,Heat Pump,1.0,9999999999,2024-04-01,9999999988,2024-05-04
2496.0,1723.0,AX030,Axles,1.0,9999999999,2024-03-24,9999999988,2024-06-06
2497.0,565.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-06-18,9999999988,2024-06-27
2498.0,1626.0,WB020,Wheel Bearings,2.0,9999999999,2024-03-19,9999999988,2024-03-21
2499.0,3944.0,FB035,Fuse Box,1.0,9999999999,2024-07-21,9999999988,2024-07-21
2500.0,3484.0,EWP016,Electric Water Pump,1.0,9999999999,2024-06-11,9999999988,2024-07-15
2501.0,4877.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-03-24,9999999988,2024-06-30
2502.0,2277.0,HL023,Headlights,4.0,9999999999,2024-02-09,9999999988,2024-07-15
2503.0,2495.0,CP004,Charging Port,1.0,9999999999,2024-05-20,9999999988,2024-07-20
2504.0,2354.0,PSF033,Power Steering Fluid (if applicable),1.0,9999999999,2024-05-09,9999999988,2024-06-02
2505.0,1883.0,TRE028,Tie Rod Ends,1.0,9999999999,2024-07-16,9999999988,2024-07-17
2506.0,581.0,CL031,Coolant (for thermal management),4.0,9999999999,2024-07-12,9999999988,2024-07-19
2507.0,736.0,HVC011,High Voltage Cables,1.0,9999999999,2024-03-23,9999999988,2024-07-10
2508.0,4795.0,TL024,Taillights,3.0,9999999999,2024-01-20,9999999988,2024-05-08
2509.0,4648.0,BP017,Brake Pads,4.0,9999999999,2024-02-12,9999999988,2024-04-03
2510.0,552.0,CA027,Control Arms,3.0,9999999999,2024-06-16,9999999988,2024-07-17
2511.0,4606.0,TMS008,Thermal Management System,1.0,9999999999,2024-02-09,9999999988,2024-07-09
2512.0,609.0,HVC011,High Voltage Cables,1.0,9999999999,2024-01-15,9999999988,2024-02-03
2513.0,1693.0,RG013,Reduction Gear,1.0,9999999999,2024-05-07,9999999988,2024-06-08
2514.0,3858.0,HL023,Headlights,4.0,9999999999,2024-02-14,9999999988,2024-06-13
2515.0,1019.0,FB035,Fuse Box,1.0,9999999999,2024-04-19,9999999988,2024-07-21
2516.0,2734.0,HL023,Headlights,3.0,9999999999,2024-02-07,9999999988,2024-03-24
2517.0,232.0,CP004,Charging Port,1.0,9999999999,2024-04-27,9999999988,2024-07-12
2518.0,720.0,RG013,Reduction Gear,1.0,9999999999,2024-01-26,9999999988,2024-02-13
2519.0,814.0,BD018,Brake Discs,1.0,9999999999,2024-06-01,9999999988,2024-07-17
2520.0,102.0,CP004,Charging Port,1.0,9999999999,2024-02-27,9999999988,2024-04-30
2521.0,3270.0,SC026,"Suspension Components (Shocks, Struts)",3.0,9999999999,2024-03-28,9999999988,2024-04-22
2522.0,3404.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-04-02,9999999988,2024-04-28
2523.0,525.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-01-16,9999999988,2024-06-02
2524.0,925.0,TI019,Tires,4.0,9999999999,2024-01-22,9999999988,2024-04-21
2525.0,2787.0,WB025,Wiper Blades,2.0,9999999999,2024-07-04,9999999988,2024-07-17
2526.0,3517.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-04-01,9999999988,2024-06-22
2527.0,3054.0,PSF033,Power Steering Fluid (if applicable),3.0,9999999999,2024-04-06,9999999988,2024-05-18
2528.0,2609.0,HVC011,High Voltage Cables,4.0,9999999999,2024-02-07,9999999988,2024-04-11
2529.0,4315.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-03-08,9999999988,2024-05-04
2530.0,793.0,BP001,Battery Pack,1.0,9999999999,2024-02-09,9999999988,2024-05-06
2531.0,1565.0,TL024,Taillights,3.0,9999999999,2024-06-24,9999999988,2024-07-03
2532.0,2179.0,CVJ029,CV Joints,2.0,9999999999,2024-07-03,9999999988,2024-07-09
2533.0,1732.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-07-05,9999999988,2024-07-09
2534.0,4716.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-06-24,9999999988,2024-07-01
2535.0,3680.0,BF032,Brake Fluid,2.0,9999999999,2024-03-24,9999999988,2024-07-12
2536.0,4660.0,TL024,Taillights,4.0,9999999999,2024-06-05,9999999988,2024-06-22
2537.0,4476.0,BP017,Brake Pads,3.0,9999999999,2024-06-15,9999999988,2024-06-27
2538.0,1088.0,WS021,Windshield,1.0,9999999999,2024-05-31,9999999988,2024-06-16
2539.0,713.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-02-20,9999999988,2024-07-09
2540.0,3851.0,EWP016,Electric Water Pump,1.0,9999999999,2024-07-09,9999999988,2024-07-11
2541.0,3977.0,IN003,Inverter,1.0,9999999999,2024-04-01,9999999988,2024-06-07
2542.0,1890.0,BP001,Battery Pack,1.0,9999999999,2024-04-17,9999999988,2024-04-17
2543.0,937.0,BD018,Brake Discs,3.0,9999999999,2024-04-28,9999999988,2024-06-10
2544.0,3417.0,EM002,Electric Motor,1.0,9999999999,2024-03-23,9999999988,2024-06-07
2545.0,4815.0,BP001,Battery Pack,1.0,9999999999,2024-03-28,9999999988,2024-05-23
2546.0,2707.0,TI019,Tires,1.0,9999999999,2024-05-02,9999999988,2024-05-04
2547.0,2303.0,TMS008,Thermal Management System,1.0,9999999999,2024-05-19,9999999988,2024-05-22
2548.0,2581.0,BP017,Brake Pads,2.0,9999999999,2024-06-14,9999999988,2024-07-19
2549.0,4866.0,FB035,Fuse Box,1.0,9999999999,2024-01-10,9999999988,2024-04-30
2550.0,1988.0,CA027,Control Arms,2.0,9999999999,2024-01-09,9999999988,2024-01-27
2551.0,4951.0,OC010,Onboard Charger,1.0,9999999999,2024-01-21,9999999988,2024-04-09
2552.0,844.0,EWP016,Electric Water Pump,1.0,9999999999,2024-04-26,9999999988,2024-06-08
2553.0,4539.0,WS021,Windshield,1.0,9999999999,2024-05-08,9999999988,2024-07-09
2554.0,2354.0,WB025,Wiper Blades,1.0,9999999999,2024-01-11,9999999988,2024-07-03
2555.0,2806.0,WB025,Wiper Blades,4.0,9999999999,2024-05-28,9999999988,2024-06-07
2556.0,647.0,TI019,Tires,2.0,9999999999,2024-06-12,9999999988,2024-06-25
2557.0,3553.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-01-17,9999999988,2024-06-20
2558.0,4790.0,OC010,Onboard Charger,1.0,9999999999,2024-05-11,9999999988,2024-05-15
2559.0,230.0,TI019,Tires,4.0,9999999999,2024-01-25,9999999988,2024-04-01
2560.0,4106.0,BP017,Brake Pads,4.0,9999999999,2024-02-16,9999999988,2024-06-15
2561.0,40.0,CA027,Control Arms,1.0,9999999999,2024-01-06,9999999988,2024-02-13
2562.0,1714.0,MI022,Mirrors,4.0,9999999999,2024-01-14,9999999988,2024-02-24
2563.0,3589.0,CVJ029,CV Joints,3.0,9999999999,2024-06-08,9999999988,2024-07-18
2564.0,3595.0,HP014,Heat Pump,1.0,9999999999,2024-04-18,9999999988,2024-04-27
2565.0,3104.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-02-12,9999999988,2024-03-18
2566.0,3808.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-02-17,9999999988,2024-03-18
2567.0,4874.0,TI019,Tires,2.0,9999999999,2024-04-02,9999999988,2024-05-16
2568.0,1918.0,TL024,Taillights,1.0,9999999999,2024-07-06,9999999988,2024-07-20
2569.0,2179.0,CP004,Charging Port,1.0,9999999999,2024-04-10,9999999988,2024-06-26
2570.0,3017.0,HP014,Heat Pump,1.0,9999999999,2024-03-20,9999999988,2024-03-29
2571.0,2450.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-07-21,9999999988,2024-07-21
2572.0,2401.0,HVC011,High Voltage Cables,2.0,9999999999,2024-07-08,9999999988,2024-07-09
2573.0,371.0,FB035,Fuse Box,1.0,9999999999,2024-03-29,9999999988,2024-04-23
2574.0,3614.0,BP017,Brake Pads,2.0,9999999999,2024-06-01,9999999988,2024-07-15
2575.0,1985.0,EWP016,Electric Water Pump,1.0,9999999999,2024-01-26,9999999988,2024-03-13
2576.0,3696.0,TRE028,Tie Rod Ends,3.0,9999999999,2024-03-29,9999999988,2024-04-20
2577.0,2856.0,RBS009,Regenerative Braking System,1.0,9999999999,2024-03-01,9999999988,2024-05-24
2578.0,3043.0,BP017,Brake Pads,3.0,9999999999,2024-07-09,9999999988,2024-07-19
2579.0,4930.0,CVJ029,CV Joints,4.0,9999999999,2024-04-09,9999999988,2024-05-16
2580.0,2294.0,DC005,DC-DC Converter,1.0,9999999999,2024-01-15,9999999988,2024-05-01
2581.0,2392.0,WS021,Windshield,1.0,9999999999,2024-05-31,9999999988,2024-06-15
2582.0,1392.0,SC026,"Suspension Components (Shocks, Struts)",4.0,9999999999,2024-07-10,9999999988,2024-07-19
2583.0,2778.0,BD018,Brake Discs,4.0,9999999999,2024-02-23,9999999988,2024-03-03
2584.0,4301.0,EAC015,Electric Air Conditioning Compressor,1.0,9999999999,2024-04-29,9999999988,2024-06-05
2585.0,3.0,TL024,Taillights,1.0,9999999999,2024-07-05,9999999988,2024-07-21
2586.0,1476.0,HL023,Headlights,1.0,9999999999,2024-06-26,9999999988,2024-07-16
2587.0,2497.0,BD018,Brake Discs,3.0,9999999999,2024-05-08,9999999988,2024-07-09
2588.0,3949.0,WB020,Wheel Bearings,3.0,9999999999,2024-03-30,9999999988,2024-04-11
2589.0,1243.0,HVC011,High Voltage Cables,2.0,9999999999,2024-04-26,9999999988,2024-07-18
2590.0,1856.0,TL024,Taillights,2.0,9999999999,2024-07-13,9999999988,2024-07-15
2591.0,652.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-05-12,9999999988,2024-07-21
2592.0,1283.0,RG013,Reduction Gear,1.0,9999999999,2024-04-27,9999999988,2024-05-20
2593.0,4223.0,BF032,Brake Fluid,3.0,9999999999,2024-07-17,9999999988,2024-07-19
2594.0,3187.0,WS021,Windshield,1.0,9999999999,2024-04-15,9999999988,2024-06-10
2595.0,4898.0,BP001,Battery Pack,1.0,9999999999,2024-05-27,9999999988,2024-06-27
2596.0,3813.0,WB020,Wheel Bearings,4.0,9999999999,2024-05-04,9999999988,2024-05-24
2597.0,2296.0,IN003,Inverter,1.0,9999999999,2024-02-07,9999999988,2024-04-05
2598.0,893.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-04-26,9999999988,2024-05-14
2599.0,2528.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-02-09,9999999988,2024-03-27
2600.0,3827.0,HVC011,High Voltage Cables,2.0,9999999999,2024-06-07,9999999988,2024-07-02
2601.0,288.0,HL023,Headlights,1.0,9999999999,2024-03-04,9999999988,2024-05-04
2602.0,4548.0,CA027,Control Arms,4.0,9999999999,2024-03-23,9999999988,2024-06-12
2603.0,360.0,WB020,Wheel Bearings,2.0,9999999999,2024-06-29,9999999988,2024-07-20
2604.0,3471.0,EDU012,Electric Drive Unit,1.0,9999999999,2024-04-05,9999999988,2024-05-28
2605.0,2011.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-05-21,9999999988,2024-06-28
2606.0,2737.0,PEC007,Power Electronics Controller,1.0,9999999999,2024-01-26,9999999988,2024-05-18
2607.0,1244.0,WB025,Wiper Blades,1.0,9999999999,2024-07-04,9999999988,2024-07-14
2608.0,888.0,DC005,DC-DC Converter,1.0,9999999999,2024-02-07,9999999988,2024-03-10
2609.0,2638.0,WB025,Wiper Blades,3.0,9999999999,2024-02-16,9999999988,2024-07-21
2610.0,4791.0,RG013,Reduction Gear,1.0,9999999999,2024-04-13,9999999988,2024-06-03
2611.0,198.0,WS021,Windshield,1.0,9999999999,2024-01-04,9999999988,2024-06-03
2612.0,2769.0,CL031,Coolant (for thermal management),3.0,9999999999,2024-06-01,9999999988,2024-06-20
2613.0,2124.0,IN003,Inverter,1.0,9999999999,2024-01-10,9999999988,2024-05-06
2614.0,3881.0,AX030,Axles,4.0,9999999999,2024-03-04,9999999988,2024-03-15
2615.0,3574.0,TRE028,Tie Rod Ends,1.0,9999999999,2024-06-10,9999999988,2024-06-30
2616.0,1173.0,CAF034,Cabin Air Filter,2.0,9999999999,2024-05-09,9999999988,2024-06-19
2617.0,309.0,DC005,DC-DC Converter,1.0,9999999999,2024-05-27,9999999988,2024-05-30
2618.0,3464.0,AX030,Axles,4.0,9999999999,2024-04-13,9999999988,2024-07-13
2619.0,632.0,BP017,Brake Pads,3.0,9999999999,2024-01-06,9999999988,2024-02-08
2620.0,4036.0,EM002,Electric Motor,1.0,9999999999,2024-01-14,9999999988,2024-02-12
2621.0,721.0,MI022,Mirrors,3.0,9999999999,2024-04-01,9999999988,2024-05-02
2622.0,2029.0,AB036,12V Auxiliary Battery,1.0,9999999999,2024-05-09,9999999988,2024-06-19
2623.0,1018.0,RG013,Reduction Gear,1.0,9999999999,2024-02-24,9999999988,2024-06-01
2624.0,4409.0,CL031,Coolant (for thermal management),3.0,9999999999,2024-04-23,9999999988,2024-07-04
2625.0,862.0,OC010,Onboard Charger,1.0,9999999999,2024-07-07,9999999988,2024-07-12
2626.0,2462.0,TMS008,Thermal Management System,1.0,9999999999,2024-01-30,9999999988,2024-03-22
2627.0,3494.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-02-27,9999999988,2024-06-26
2628.0,3973.0,CL031,Coolant (for thermal management),2.0,9999999999,2024-03-16,9999999988,2024-05-02
2629.0,1108.0,CL031,Coolant (for thermal management),3.0,9999999999,2024-02-22,9999999988,2024-02-24
2630.0,4070.0,HP014,Heat Pump,1.0,9999999999,2024-01-11,9999999988,2024-04-05
2631.0,3920.0,TRE028,Tie Rod Ends,3.0,9999999999,2024-04-17,9999999988,2024-05-16
2632.0,3351.0,HL023,Headlights,1.0,9999999999,2024-01-08,9999999988,2024-06-03
2633.0,2166.0,BMS006,Battery Management System (BMS),1.0,9999999999,2024-06-30,9999999988,2024-07-19
2634.0,2732.0,TRE028,Tie Rod Ends,3.0,9999999999,2024-03-06,9999999988,2024-03-13
2635.0,1328.0,CA027,Control Arms,4.0,9999999999,2024-03-05,9999999988,2024-07-09
2636.0,2425.0,TI019,Tires,3.0,9999999999,2024-01-04,9999999988,2024-06-07
2637.0,1072.0,CP004,Charging Port,1.0,9999999999,2024-05-17,9999999988,2024-05-25
2638.0,2908.0,CVJ029,CV Joints,3.0,9999999999,2024-05-01,9999999988,2024-05-03
2639.0,3771.0,TRE028,Tie Rod Ends,2.0,9999999999,2024-06-28,9999999988,2024-07-15
2640.0,4664.0,TRE028,Tie Rod Ends,2.0,9999999999,2024-07-16,9999999988,2024-07-17
2641.0,1287.0,RG013,Reduction Gear,1.0,9999999999,2024-04-10,9999999988,2024-06-22
2642.0,4266.0,FB035,Fuse Box,1.0,9999999999,2024-01-23,9999999988,2024-04-16
2643.0,1857.0,CAF034,Cabin Air Filter,3.0,9999999999,2024-06-23,9999999988,2024-07-16
2644.0,501.0,WB025,Wiper Blades,4.0,9999999999,2024-03-05,9999999988,2024-04-15
2645.0,2196.0,WS021,Windshield,1.0,9999999999,2024-02-12,9999999988,2024-05-27
2646.0,415.0,DC005,DC-DC Converter,1.0,9999999999,2024-07-19,9999999988,2024-07-19
2647.0,1307.0,BP001,Battery Pack,1.0,9999999999,2024-03-25,9999999988,2024-07-11
2648.0,759.0,DC005,DC-DC Converter,1.0,9999999999,2024-06-04,9999999988,2024-06-19
2649.0,1705.0,BP017,Brake Pads,3.0,9999999999,2024-04-17,9999999988,2024-05-09
2650.0,3880.0,BP001,Battery Pack,1.0,9999999999,2024-01-24,9999999988,2024-03-25
2651.0,3866.0,CL031,Coolant (for thermal management),3.0,9999999999,2024-04-18,9999999988,2024-07-14
2652.0,3939.0,TI019,Tires,2.0,9999999999,2024-02-03,9999999988,2024-06-19
